Num_Ticket, Fecha, Hora, Subtotal, Total, ClienteDNI
1962,2011-1-25,10:11:57,317.000000,374.060000,70000446
1964,2016-8-27,16:34:27,320.000000,377.600000,70001575
1966,2016-9-15,20:23:15,287.000000,338.660000,70001348
1968,2013-8-26,16:22:27,106.000000,125.080000,70001234
1970,2012-2-5,2:41:23,360.000000,424.800000,70001241
1972,2015-3-19,16:21:52,179.000000,211.220000,70001634
1974,2013-8-23,1:31:57,284.000000,335.120000,70001078
1976,2017-8-6,2:39:32,399.000000,470.820000,70001468
1978,2016-5-10,24:33:44,107.000000,126.260000,70000393
1980,2016-1-24,17:18:50,262.000000,309.160000,70000189
1982,2016-8-26,22:6:27,237.000000,279.660000,70000126
1984,2016-10-8,22:4:23,276.000000,325.680000,70000247
1986,2011-11-11,22:18:28,164.000000,193.520000,70000540
1988,2013-9-19,11:24:57,199.000000,234.820000,70001560
1990,2011-3-8,4:14:23,202.000000,238.360000,70001941
1992,2016-1-23,6:21:50,113.000000,133.340000,70000766
1994,2012-3-9,14:17:1,181.000000,213.580000,70001961
1996,2017-11-11,10:47:19,288.000000,339.840000,70001598
1998,2016-9-12,10:22:54,169.000000,199.420000,70001936
2000,2012-1-14,12:16:49,371.000000,437.780000,70001965
2002,2015-5-6,19:47:55,148.000000,174.640000,70000453
2004,2011-8-6,24:45:31,142.000000,167.560000,70000364
2006,2012-10-19,16:17:44,198.000000,233.640000,70001942
2008,2016-5-13,9:57:0,381.000000,449.580000,70000473
2010,2016-8-16,17:40:43,130.000000,153.400000,70000164
2012,2011-11-3,4:21:15,138.000000,162.840000,70000220
2014,2017-4-15,1:48:39,175.000000,206.500000,70001548
2016,2011-8-6,3:23:28,180.000000,212.400000,70001848
2018,2016-11-2,18:57:26,341.000000,402.380000,70000796
2020,2016-3-22,18:48:48,163.000000,192.340000,70000278
2022,2011-9-21,8:59:1,312.000000,368.160000,70000377
2024,2013-8-19,11:42:36,217.000000,256.060000,70001704
2026,2012-1-8,8:50:18,384.000000,453.120000,70001110
2028,2013-5-10,21:54:17,217.000000,256.060000,70001353
2030,2016-6-4,4:17:37,250.000000,295.000000,70000133
2032,2013-11-8,15:21:48,117.000000,138.060000,70001453
2034,2014-5-10,12:8:8,306.000000,361.080000,70000083
2036,2011-11-17,16:51:30,319.000000,376.420000,70000077
2038,2015-12-3,18:28:12,141.000000,166.380000,70001768
2040,2016-9-11,3:18:55,255.000000,300.900000,70001612
2042,2016-9-2,11:5:34,143.000000,168.740000,70000652
2044,2012-11-26,9:48:56,366.000000,431.880000,70001281
2046,2012-12-19,10:15:9,293.000000,345.740000,70000513
2048,2014-4-17,23:51:21,108.000000,127.440000,70000254
2050,2017-5-24,17:1:33,288.000000,339.840000,70000095
2052,2017-8-23,9:33:3,159.000000,187.620000,70001623
2054,2014-9-26,15:8:53,214.000000,252.520000,70001565
2056,2012-1-9,19:43:58,232.000000,273.760000,70000270
2058,2011-6-5,13:57:28,102.000000,120.360000,70001885
2060,2011-10-7,10:28:48,144.000000,169.920000,70000369
2062,2016-10-10,18:54:14,219.000000,258.420000,70000022
2064,2013-8-17,18:47:17,167.000000,197.060000,70000221
2066,2016-12-10,21:40:57,125.000000,147.500000,70001326
2068,2011-1-27,22:21:20,289.000000,341.020000,70001858
2070,2015-11-18,21:12:42,269.000000,317.420000,70000977
2072,2011-6-9,23:5:52,281.000000,331.580000,70001689
2074,2015-4-13,21:14:23,240.000000,283.200000,70000042
2076,2011-9-17,22:48:17,257.000000,303.260000,70000962
2078,2013-7-0,12:9:51,246.000000,290.280000,70000304
2080,2017-1-23,20:41:11,395.000000,466.100000,70000723
2082,2017-6-15,13:48:39,274.000000,323.320000,70000572
2084,2011-1-24,4:36:34,211.000000,248.980000,70001018
2086,2011-5-18,24:51:35,178.000000,210.040000,70000869
2088,2014-11-20,16:58:5,296.000000,349.280000,70001196
2090,2013-4-1,16:0:18,397.000000,468.460000,70001090
2092,2016-4-11,10:40:36,110.000000,129.800000,70001897
2094,2014-6-9,22:21:33,160.000000,188.800000,70001683
2096,2017-9-11,12:35:4,229.000000,270.220000,70000976
2098,2014-4-13,9:10:5,184.000000,217.120000,70000644
2100,2012-12-8,6:43:51,307.000000,362.260000,70001622
2102,2015-7-1,11:35:23,217.000000,256.060000,70000017
2104,2014-9-23,21:56:1,398.000000,469.640000,70001482
2106,2011-9-25,2:27:57,282.000000,332.760000,70000237
2108,2016-10-2,9:49:39,371.000000,437.780000,70001074
2110,2014-2-0,13:23:47,222.000000,261.960000,70000824
2112,2015-11-26,14:10:48,261.000000,307.980000,70001599
2114,2016-10-9,16:45:30,247.000000,291.460000,70000920
2116,2012-5-19,5:41:41,233.000000,274.940000,70001209
2118,2016-1-15,7:41:54,193.000000,227.740000,70000315
2120,2015-7-26,16:57:56,376.000000,443.680000,70000706
2122,2012-5-23,14:14:6,189.000000,223.020000,70001926
2124,2011-5-5,23:24:4,197.000000,232.460000,70000255
2126,2011-8-5,15:47:28,354.000000,417.720000,70001232
2128,2011-10-24,17:7:26,294.000000,346.920000,70000595
2130,2014-8-22,12:52:12,170.000000,200.600000,70001381
2132,2015-5-2,9:0:57,273.000000,322.140000,70000361
2134,2017-7-12,2:5:22,142.000000,167.560000,70000219
2136,2011-5-20,13:17:14,320.000000,377.600000,70000638
2138,2011-5-12,17:28:29,313.000000,369.340000,70000849
2140,2017-8-14,20:0:18,167.000000,197.060000,70001121
2142,2016-4-17,1:49:17,139.000000,164.020000,70000857
2144,2016-6-16,10:9:48,102.000000,120.360000,70001751
2146,2017-11-1,1:30:43,104.000000,122.720000,70000491
2148,2011-5-1,5:59:2,180.000000,212.400000,70000210
2150,2015-4-21,14:30:52,349.000000,411.820000,70000975
2152,2017-2-24,6:6:7,327.000000,385.860000,70001656
2154,2011-3-11,16:40:18,333.000000,392.940000,70001481
2156,2011-4-23,7:59:1,224.000000,264.320000,70001922
2158,2017-4-11,1:18:50,254.000000,299.720000,70001286
2160,2017-2-5,4:18:53,280.000000,330.400000,70000201
2162,2011-1-14,5:54:17,195.000000,230.100000,70001146
2164,2017-12-7,3:54:46,379.000000,447.220000,70001275
2166,2014-2-16,9:52:43,133.000000,156.940000,70000423
2168,2011-1-14,11:2:51,324.000000,382.320000,70001202
2170,2014-6-14,16:41:29,146.000000,172.280000,70000819
2172,2011-8-3,20:10:3,269.000000,317.420000,70001609
2174,2011-2-2,13:38:49,253.000000,298.540000,70001411
2176,2011-9-8,11:44:33,304.000000,358.720000,70001136
2178,2012-1-8,6:6:51,172.000000,202.960000,70000685
2180,2017-10-3,18:20:7,110.000000,129.800000,70000282
2182,2012-1-23,5:41:27,177.000000,208.860000,70001534
2184,2014-5-8,9:24:50,235.000000,277.300000,70001599
2186,2012-7-19,10:47:47,130.000000,153.400000,70001891
2188,2013-3-6,2:47:24,244.000000,287.920000,70000433
2190,2011-7-23,11:10:23,150.000000,177.000000,70000436
2192,2013-3-12,18:6:4,326.000000,384.680000,70000085
2194,2015-3-26,7:36:22,221.000000,260.780000,70000553
2196,2017-8-1,7:9:0,185.000000,218.300000,70001365
2198,2013-8-3,24:54:41,284.000000,335.120000,70001528
2200,2015-10-0,7:15:40,384.000000,453.120000,70001714
2202,2017-4-6,10:33:35,398.000000,469.640000,70001890
2204,2011-8-24,12:14:25,126.000000,148.680000,70001024
2206,2015-6-6,5:52:56,197.000000,232.460000,70000924
2208,2012-4-4,5:17:35,115.000000,135.700000,70001664
2210,2014-3-25,24:41:46,353.000000,416.540000,70000205
2212,2012-9-15,4:55:17,194.000000,228.920000,70000716
2214,2015-7-25,12:39:16,225.000000,265.500000,70000871
2216,2011-8-3,17:59:10,377.000000,444.860000,70001678
2218,2015-1-26,21:50:48,306.000000,361.080000,70001796
2220,2017-8-10,20:55:30,379.000000,447.220000,70001628
2222,2015-11-12,23:56:51,348.000000,410.640000,70001153
2224,2015-11-0,12:9:7,289.000000,341.020000,70001104
2226,2011-8-13,19:31:16,337.000000,397.660000,70000266
2228,2015-4-16,16:14:29,219.000000,258.420000,70001531
2230,2014-12-11,10:25:52,204.000000,240.720000,70000776
2232,2017-8-27,14:9:49,216.000000,254.880000,70001136
2234,2015-5-21,20:24:19,196.000000,231.280000,70001178
2236,2013-7-28,13:21:53,182.000000,214.760000,70000151
2238,2017-9-22,9:23:37,242.000000,285.560000,70001944
2240,2011-6-12,15:5:2,212.000000,250.160000,70001108
2242,2014-4-27,15:59:17,317.000000,374.060000,70000637
2244,2015-2-27,23:19:3,276.000000,325.680000,70000123
2246,2013-11-19,24:46:0,369.000000,435.420000,70000155
2248,2013-9-8,14:29:50,384.000000,453.120000,70000315
2250,2016-4-1,2:10:33,270.000000,318.600000,70001636
2252,2014-8-6,17:36:25,308.000000,363.440000,70001809
2254,2017-3-0,3:41:20,232.000000,273.760000,70000144
2256,2017-7-7,2:42:29,359.000000,423.620000,70000703
2258,2012-4-2,5:46:30,163.000000,192.340000,70000306
2260,2015-6-4,22:40:51,176.000000,207.680000,70001031
2262,2011-6-9,10:44:4,305.000000,359.900000,70001811
2264,2011-5-19,12:46:44,173.000000,204.140000,70001870
2266,2011-2-7,13:44:31,341.000000,402.380000,70000162
2268,2017-5-2,11:37:11,282.000000,332.760000,70001416
2270,2017-8-13,1:36:33,318.000000,375.240000,70000540
2272,2016-2-13,21:29:37,234.000000,276.120000,70001183
2274,2012-1-3,9:5:35,107.000000,126.260000,70000878
2276,2012-9-7,6:24:11,123.000000,145.140000,70000882
2278,2017-4-14,1:2:10,315.000000,371.700000,70000280
2280,2011-5-11,13:42:43,172.000000,202.960000,70001181
2282,2014-2-2,23:1:27,282.000000,332.760000,70001911
2284,2012-11-9,15:18:55,166.000000,195.880000,70000582
2286,2013-8-1,24:38:27,129.000000,152.220000,70001892
2288,2012-12-11,11:40:2,137.000000,161.660000,70000183
2290,2016-11-14,9:27:25,144.000000,169.920000,70001204
2292,2014-7-16,17:8:26,293.000000,345.740000,70001418
2294,2011-7-22,10:41:52,291.000000,343.380000,70000103
2296,2016-9-28,14:36:43,138.000000,162.840000,70001711
2298,2013-12-14,10:49:22,387.000000,456.660000,70001655
2300,2017-7-27,12:52:37,104.000000,122.720000,70000556
2302,2011-4-9,22:26:19,112.000000,132.160000,70000673
2304,2011-8-15,9:7:11,206.000000,243.080000,70001341
2306,2011-2-3,21:12:51,105.000000,123.900000,70000396
2308,2016-6-16,14:35:10,200.000000,236.000000,70000356
2310,2014-5-10,18:11:21,132.000000,155.760000,70001464
2312,2017-4-7,5:2:37,148.000000,174.640000,70000593
2314,2012-1-27,4:5:53,316.000000,372.880000,70000121
2316,2012-12-27,4:52:2,345.000000,407.100000,70000482
2318,2012-9-12,10:12:32,213.000000,251.340000,70000910
2320,2014-3-26,3:21:53,250.000000,295.000000,70000568
2322,2013-7-5,13:34:25,238.000000,280.840000,70000103
2324,2014-4-12,21:50:48,270.000000,318.600000,70000886
2326,2014-12-3,21:31:47,179.000000,211.220000,70000010
2328,2014-6-9,22:0:59,204.000000,240.720000,70001044
2330,2017-4-23,17:1:29,154.000000,181.720000,70000207
2332,2015-5-6,15:20:6,326.000000,384.680000,70000261
2334,2012-4-11,5:50:29,288.000000,339.840000,70001378
2336,2012-6-7,12:26:49,328.000000,387.040000,70000341
2338,2011-2-18,7:52:32,161.000000,189.980000,70000320
2340,2016-11-24,24:31:13,292.000000,344.560000,70000125
2342,2016-6-16,20:44:45,107.000000,126.260000,70001310
2344,2012-5-17,12:9:41,250.000000,295.000000,70000739
2346,2014-3-9,20:27:54,246.000000,290.280000,70000396
2348,2014-3-7,15:52:58,291.000000,343.380000,70001437
2350,2016-2-7,7:46:6,384.000000,453.120000,70001141
2352,2014-2-13,23:45:58,319.000000,376.420000,70000277
2354,2017-10-1,21:24:14,340.000000,401.200000,70001642
2356,2015-9-14,14:2:55,213.000000,251.340000,70000413
2358,2014-4-28,13:56:10,288.000000,339.840000,70000554
2360,2015-7-2,24:36:5,163.000000,192.340000,70000929
2362,2016-11-17,9:7:8,182.000000,214.760000,70000926
2364,2012-9-7,9:52:7,222.000000,261.960000,70000677
2366,2014-10-1,22:0:33,263.000000,310.340000,70000659
2368,2016-10-26,13:8:30,136.000000,160.480000,70000477
2370,2015-12-23,19:37:57,285.000000,336.300000,70000370
2372,2011-3-23,10:46:0,167.000000,197.060000,70000159
2374,2012-6-21,3:6:17,142.000000,167.560000,70001707
2376,2014-12-1,2:24:46,177.000000,208.860000,70001428
2378,2017-2-21,5:40:8,226.000000,266.680000,70000863
2380,2014-11-7,16:4:55,335.000000,395.300000,70000572
2382,2014-5-18,10:38:6,235.000000,277.300000,70001588
2384,2014-12-4,16:14:43,189.000000,223.020000,70000032
2386,2015-5-2,24:45:55,395.000000,466.100000,70000386
2388,2013-9-10,14:46:36,131.000000,154.580000,70000144
2390,2017-5-18,18:36:26,312.000000,368.160000,70000920
2392,2017-3-18,22:41:51,254.000000,299.720000,70001613
2394,2017-2-9,3:17:18,353.000000,416.540000,70001579
2396,2014-6-23,19:13:21,157.000000,185.260000,70001163
2398,2011-8-8,19:39:43,109.000000,128.620000,70000823
2400,2017-1-9,9:30:30,241.000000,284.380000,70001703
2402,2017-7-13,7:59:59,349.000000,411.820000,70001126
2404,2015-1-4,4:42:11,124.000000,146.320000,70000905
2406,2016-2-24,2:44:47,242.000000,285.560000,70000659
2408,2012-9-16,17:24:38,220.000000,259.600000,70000335
2410,2013-2-4,13:23:58,270.000000,318.600000,70001108
2412,2011-8-16,19:43:30,382.000000,450.760000,70001774
2414,2015-10-11,1:22:5,272.000000,320.960000,70000447
2416,2011-6-14,15:25:21,271.000000,319.780000,70000422
2418,2016-12-1,2:0:36,314.000000,370.520000,70001099
2420,2012-3-13,1:49:45,355.000000,418.900000,70000292
2422,2011-7-6,5:43:34,259.000000,305.620000,70001132
2424,2016-9-19,3:13:55,228.000000,269.040000,70000212
2426,2017-10-8,16:44:12,268.000000,316.240000,70000542
2428,2011-10-21,24:3:51,128.000000,151.040000,70000998
2430,2012-4-28,6:25:0,134.000000,158.120000,70000789
2432,2012-10-7,2:33:57,384.000000,453.120000,70001638
2434,2015-8-12,21:8:17,310.000000,365.800000,70001753
2436,2015-4-17,22:16:20,163.000000,192.340000,70000854
2438,2014-2-8,8:8:55,328.000000,387.040000,70000013
2440,2013-5-12,5:13:26,236.000000,278.480000,70001319
2442,2017-10-28,22:56:24,254.000000,299.720000,70001850
2444,2016-10-15,19:40:49,102.000000,120.360000,70000935
2446,2011-5-25,6:45:8,396.000000,467.280000,70001248
2448,2011-5-17,23:44:19,206.000000,243.080000,70000063
2450,2012-7-8,7:7:35,279.000000,329.220000,70000706
2452,2015-8-18,22:52:1,202.000000,238.360000,70001354
2454,2014-5-28,7:0:22,122.000000,143.960000,70000428
2456,2012-12-6,7:39:38,330.000000,389.400000,70001956
2458,2015-10-15,19:3:4,379.000000,447.220000,70001831
2460,2017-1-18,21:56:7,100.000000,118.000000,70000077
2462,2017-6-5,8:45:5,299.000000,352.820000,70000675
2464,2015-2-7,17:4:22,273.000000,322.140000,70001833
2466,2016-12-26,24:32:50,394.000000,464.920000,70001278
2468,2011-6-11,20:57:30,309.000000,364.620000,70001541
2470,2013-8-23,17:1:26,183.000000,215.940000,70000926
2472,2013-12-20,6:16:8,250.000000,295.000000,70000502
2474,2015-2-19,11:48:55,205.000000,241.900000,70000636
2476,2014-2-13,17:42:40,102.000000,120.360000,70001119
2478,2014-4-8,6:35:17,195.000000,230.100000,70001298
2480,2014-10-25,11:12:58,346.000000,408.280000,70001673
2482,2015-8-14,5:44:48,195.000000,230.100000,70000269
2484,2012-8-8,4:44:37,349.000000,411.820000,70001562
2486,2016-8-18,13:47:51,108.000000,127.440000,70001999
2488,2014-6-14,24:19:42,320.000000,377.600000,70001107
2490,2011-2-16,5:36:52,252.000000,297.360000,70000101
2492,2016-1-6,17:43:45,295.000000,348.100000,70001571
2494,2017-9-3,1:7:31,122.000000,143.960000,70000539
2496,2011-1-14,11:34:8,262.000000,309.160000,70001748
2498,2011-2-11,3:26:16,340.000000,401.200000,70001085
2500,2015-7-5,6:10:15,272.000000,320.960000,70001132
2502,2014-2-17,1:13:6,317.000000,374.060000,70000420
2504,2013-1-17,6:5:59,340.000000,401.200000,70001324
2506,2012-9-1,18:21:32,140.000000,165.200000,70000621
2508,2016-12-5,19:17:34,381.000000,449.580000,70001654
2510,2014-4-18,22:32:14,352.000000,415.360000,70000275
2512,2015-10-20,1:50:59,218.000000,257.240000,70000642
2514,2012-10-4,6:17:34,218.000000,257.240000,70000279
2516,2016-3-9,4:38:3,249.000000,293.820000,70000134
2518,2017-10-6,2:40:7,293.000000,345.740000,70000276
2520,2011-11-21,11:0:51,142.000000,167.560000,70001264
2522,2015-3-23,20:36:45,179.000000,211.220000,70000588
2524,2015-5-0,24:42:8,111.000000,130.980000,70001708
2526,2011-4-1,9:52:0,339.000000,400.020000,70001489
2528,2014-10-21,7:23:38,181.000000,213.580000,70001272
2530,2012-10-12,8:35:5,270.000000,318.600000,70000148
2532,2016-7-12,23:10:49,337.000000,397.660000,70000094
2534,2013-3-22,23:33:57,269.000000,317.420000,70000305
2536,2016-11-4,7:23:42,120.000000,141.600000,70000784
2538,2013-5-3,13:37:54,279.000000,329.220000,70001217
2540,2014-1-6,24:18:16,225.000000,265.500000,70000249
2542,2017-11-6,9:28:14,231.000000,272.580000,70000737
2544,2013-11-14,23:32:18,221.000000,260.780000,70001671
2546,2014-9-3,12:36:33,307.000000,362.260000,70000268
2548,2011-12-9,14:35:19,307.000000,362.260000,70001315
2550,2014-5-26,21:14:15,249.000000,293.820000,70001085
2552,2014-5-21,18:38:35,326.000000,384.680000,70000063
2554,2017-4-22,17:11:57,250.000000,295.000000,70000850
2556,2014-4-27,10:55:54,345.000000,407.100000,70001210
2558,2012-3-15,22:30:8,123.000000,145.140000,70000532
2560,2016-6-13,10:25:11,379.000000,447.220000,70000245
2562,2017-3-28,17:10:57,274.000000,323.320000,70000645
2564,2011-9-15,8:28:1,327.000000,385.860000,70001022
2566,2011-9-26,10:10:37,266.000000,313.880000,70001096
2568,2016-7-10,11:16:1,293.000000,345.740000,70000133
2570,2013-8-24,10:13:29,366.000000,431.880000,70000947
2572,2016-2-21,19:9:45,198.000000,233.640000,70000148
2574,2014-6-26,15:37:52,130.000000,153.400000,70000078
2576,2011-12-2,18:10:3,225.000000,265.500000,70001244
2578,2011-4-16,15:50:51,292.000000,344.560000,70000597
2580,2012-4-22,13:16:27,164.000000,193.520000,70001772
2582,2015-7-14,10:27:47,379.000000,447.220000,70001697
2584,2011-12-0,6:51:35,318.000000,375.240000,70001450
2586,2016-12-12,10:30:11,214.000000,252.520000,70001632
2588,2017-12-6,19:42:9,316.000000,372.880000,70000641
2590,2012-11-0,1:4:8,335.000000,395.300000,70000614
2592,2012-10-26,1:24:19,146.000000,172.280000,70001211
2594,2012-6-8,5:20:0,351.000000,414.180000,70001470
2596,2017-2-15,22:17:56,105.000000,123.900000,70000024
2598,2015-8-15,23:17:50,338.000000,398.840000,70001408
2600,2014-11-14,20:35:28,207.000000,244.260000,70001967
2602,2014-8-19,18:41:7,340.000000,401.200000,70001257
2604,2013-10-28,2:3:44,380.000000,448.400000,70000361
2606,2017-3-1,24:9:11,333.000000,392.940000,70001562
2608,2011-10-19,17:0:23,331.000000,390.580000,70001584
2610,2013-5-7,8:27:27,367.000000,433.060000,70000084
2612,2016-2-1,19:2:10,206.000000,243.080000,70001163
2614,2011-9-2,17:22:17,241.000000,284.380000,70001409
2616,2016-4-11,3:17:42,218.000000,257.240000,70000223
2618,2011-7-14,13:50:52,112.000000,132.160000,70001206
2620,2016-8-15,19:44:26,248.000000,292.640000,70000442
2622,2012-1-23,23:0:44,394.000000,464.920000,70001600
2624,2016-7-6,14:46:39,113.000000,133.340000,70001282
2626,2014-4-17,18:14:12,224.000000,264.320000,70001797
2628,2017-6-22,12:12:22,261.000000,307.980000,70000307
2630,2016-6-13,17:22:28,104.000000,122.720000,70000476
2632,2014-7-28,22:13:37,348.000000,410.640000,70000890
2634,2016-12-15,10:6:46,158.000000,186.440000,70001961
2636,2013-7-15,4:23:25,387.000000,456.660000,70000279
2638,2016-3-3,19:36:9,369.000000,435.420000,70000602
2640,2013-3-15,5:21:4,134.000000,158.120000,70001353
2642,2012-6-0,5:8:25,223.000000,263.140000,70001479
2644,2013-7-25,20:48:27,152.000000,179.360000,70000244
2646,2011-3-5,5:41:32,133.000000,156.940000,70001995
2648,2011-3-12,20:53:59,103.000000,121.540000,70000642
2650,2016-12-5,13:33:40,217.000000,256.060000,70001405
2652,2013-5-20,18:46:48,296.000000,349.280000,70000595
2654,2012-1-6,21:31:31,395.000000,466.100000,70001698
2656,2011-6-10,23:31:21,112.000000,132.160000,70000012
2658,2014-6-8,14:9:22,154.000000,181.720000,70000216
2660,2016-2-0,20:57:15,216.000000,254.880000,70001602
2662,2017-5-2,5:9:3,134.000000,158.120000,70000680
2664,2015-6-24,2:38:52,165.000000,194.700000,70000067
2666,2016-12-17,5:44:18,372.000000,438.960000,70000418
2668,2013-6-1,3:34:27,255.000000,300.900000,70000392
2670,2014-3-21,20:6:8,171.000000,201.780000,70001429
2672,2014-12-3,7:44:55,319.000000,376.420000,70000850
2674,2011-12-28,22:58:16,374.000000,441.320000,70001659
2676,2013-3-19,18:47:20,139.000000,164.020000,70001546
2678,2011-9-6,6:50:46,326.000000,384.680000,70000738
2680,2017-1-5,19:4:4,339.000000,400.020000,70000905
2682,2015-5-6,4:3:55,351.000000,414.180000,70001700
2684,2015-6-17,24:47:27,147.000000,173.460000,70000851
2686,2016-10-26,22:57:40,238.000000,280.840000,70000064
2688,2016-8-7,22:35:35,139.000000,164.020000,70000046
2690,2015-4-9,23:11:12,107.000000,126.260000,70000185
2692,2011-6-12,12:10:7,127.000000,149.860000,70001221
2694,2012-3-24,10:51:24,276.000000,325.680000,70001663
2696,2014-12-15,12:46:35,291.000000,343.380000,70001167
2698,2011-10-18,10:52:53,165.000000,194.700000,70000857
2700,2012-12-5,3:41:10,358.000000,422.440000,70000832
2702,2012-2-7,4:7:33,149.000000,175.820000,70000628
2704,2011-6-7,5:8:47,115.000000,135.700000,70000205
2706,2015-5-25,13:53:7,160.000000,188.800000,70000079
2708,2017-3-15,14:37:41,204.000000,240.720000,70001100
2710,2014-4-24,4:8:46,171.000000,201.780000,70001168
2712,2013-11-9,6:31:7,326.000000,384.680000,70000175
2714,2015-11-22,12:26:17,365.000000,430.700000,70001875
2716,2012-5-20,8:18:56,130.000000,153.400000,70000104
2718,2012-9-6,9:16:58,204.000000,240.720000,70000567
2720,2012-4-20,16:53:32,311.000000,366.980000,70001353
2722,2014-9-13,12:30:48,338.000000,398.840000,70001304
2724,2012-4-14,9:19:7,336.000000,396.480000,70000373
2726,2015-8-8,21:40:24,294.000000,346.920000,70000641
2728,2014-9-7,14:3:12,257.000000,303.260000,70001782
2730,2016-5-5,7:17:5,206.000000,243.080000,70001847
2732,2012-7-17,24:37:36,375.000000,442.500000,70001997
2734,2012-12-13,2:55:25,321.000000,378.780000,70001911
2736,2017-2-11,23:37:15,127.000000,149.860000,70001490
2738,2016-5-17,2:32:21,238.000000,280.840000,70001570
2740,2017-12-9,5:53:29,397.000000,468.460000,70001443
2742,2014-8-7,9:55:18,375.000000,442.500000,70001619
2744,2016-2-9,6:43:9,304.000000,358.720000,70000172
2746,2015-4-23,5:7:45,398.000000,469.640000,70000914
2748,2016-10-13,18:8:13,374.000000,441.320000,70001828
2750,2012-10-3,1:9:16,367.000000,433.060000,70000670
2752,2015-1-19,24:13:38,327.000000,385.860000,70000489
2754,2011-5-8,15:0:1,386.000000,455.480000,70000876
2756,2012-7-15,5:3:31,377.000000,444.860000,70001960
2758,2016-2-2,16:35:58,174.000000,205.320000,70000750
2760,2015-4-10,1:51:40,298.000000,351.640000,70000231
2762,2015-12-22,5:4:45,326.000000,384.680000,70001931
2764,2011-7-18,1:41:55,367.000000,433.060000,70001394
2766,2013-9-17,24:34:40,138.000000,162.840000,70000276
2768,2016-3-4,19:33:37,229.000000,270.220000,70001952
2770,2012-7-8,17:34:13,158.000000,186.440000,70000644
2772,2011-1-24,5:22:26,181.000000,213.580000,70000067
2774,2014-5-3,13:28:40,352.000000,415.360000,70000685
2776,2011-5-15,17:46:55,364.000000,429.520000,70001591
2778,2013-11-21,17:33:36,329.000000,388.220000,70001840
2780,2017-1-19,16:0:29,335.000000,395.300000,70001673
2782,2013-8-7,14:51:18,390.000000,460.200000,70001111
2784,2011-6-0,11:37:14,162.000000,191.160000,70000677
2786,2016-7-10,5:44:36,172.000000,202.960000,70001456
2788,2014-1-18,22:37:16,265.000000,312.700000,70000332
2790,2015-2-5,18:48:52,163.000000,192.340000,70000493
2792,2014-7-16,9:39:52,166.000000,195.880000,70000248
2794,2011-11-8,8:40:41,349.000000,411.820000,70000835
2796,2012-4-19,8:39:34,391.000000,461.380000,70000722
2798,2013-10-24,14:14:38,122.000000,143.960000,70000600
2800,2011-7-3,24:12:42,314.000000,370.520000,70000672
2802,2013-8-9,2:34:0,133.000000,156.940000,70001958
2804,2014-1-16,21:39:23,330.000000,389.400000,70001237
2806,2011-8-6,14:28:11,141.000000,166.380000,70001228
2808,2011-3-5,14:44:37,119.000000,140.420000,70001396
2810,2011-1-26,24:24:32,244.000000,287.920000,70001419
2812,2014-5-15,9:5:56,172.000000,202.960000,70000113
2814,2015-9-16,12:16:39,323.000000,381.140000,70000709
2816,2014-1-9,13:39:11,268.000000,316.240000,70000834
2818,2013-3-10,2:42:56,308.000000,363.440000,70000417
2820,2012-5-22,7:9:48,145.000000,171.100000,70000389
2822,2017-8-26,16:27:34,354.000000,417.720000,70001422
2824,2016-7-17,18:54:4,115.000000,135.700000,70001953
2826,2015-7-5,7:36:33,309.000000,364.620000,70001375
2828,2012-9-17,10:12:9,397.000000,468.460000,70000791
2830,2017-9-13,24:15:19,334.000000,394.120000,70000607
2832,2014-7-16,6:24:10,294.000000,346.920000,70001222
2834,2013-11-5,1:56:36,229.000000,270.220000,70001324
2836,2016-11-18,20:42:35,136.000000,160.480000,70001346
2838,2015-10-4,21:53:52,172.000000,202.960000,70001795
2840,2017-12-11,15:30:42,272.000000,320.960000,70000233
2842,2014-8-18,16:17:5,202.000000,238.360000,70001310
2844,2014-8-18,19:54:30,217.000000,256.060000,70001921
2846,2017-6-27,8:2:7,220.000000,259.600000,70001872
2848,2016-8-22,15:30:55,190.000000,224.200000,70001170
2850,2014-5-1,22:23:55,160.000000,188.800000,70000024
2852,2011-1-9,23:24:38,349.000000,411.820000,70001273
2854,2016-5-14,9:33:38,146.000000,172.280000,70000746
2856,2017-4-1,23:46:15,171.000000,201.780000,70000538
2858,2016-5-17,20:44:9,336.000000,396.480000,70000148
2860,2013-5-10,12:57:39,298.000000,351.640000,70001186
2862,2013-2-26,6:33:31,229.000000,270.220000,70000520
2864,2017-2-27,10:20:26,254.000000,299.720000,70001653
2866,2014-12-11,7:15:7,296.000000,349.280000,70000780
2868,2013-6-18,17:14:58,370.000000,436.600000,70000307
2870,2014-8-24,24:32:16,379.000000,447.220000,70000267
2872,2014-9-21,17:58:56,114.000000,134.520000,70000815
2874,2012-2-10,2:25:17,176.000000,207.680000,70001442
2876,2013-12-1,17:41:32,250.000000,295.000000,70000078
2878,2016-9-16,21:20:58,114.000000,134.520000,70001078
2880,2013-12-24,10:32:42,130.000000,153.400000,70000099
2882,2016-6-26,22:55:40,269.000000,317.420000,70000703
2884,2011-3-21,6:26:52,296.000000,349.280000,70001609
2886,2011-2-19,8:2:54,392.000000,462.560000,70001159
2888,2017-5-1,20:19:6,380.000000,448.400000,70000597
2890,2016-9-22,24:2:13,326.000000,384.680000,70001398
