Num_Ticket, Fecha, Hora, Subtotal, Total, ClienteDNI,RUC
1539,2017-9-3,12:37:27,135.000000,159.300000,70000293,82276116916
1541,2011-6-11,10:18:9,391.000000,461.380000,70001886,22941193335
1543,2014-8-20,10:37:21,273.000000,322.140000,70001536,28986348116
1545,2017-8-18,14:19:27,328.000000,387.040000,70000214,37839388157
1547,2017-5-4,13:58:21,121.000000,142.780000,70000921,47358811353
1549,2015-3-17,11:48:7,161.000000,189.980000,70000075,71873537917
1551,2013-10-9,4:3:30,174.000000,205.320000,70001335,61673653819
1553,2012-11-3,5:9:54,105.000000,123.900000,70001560,12893329197
1555,2016-8-0,17:41:35,276.000000,325.680000,70001212,53523293619
1557,2016-1-13,3:25:35,327.000000,385.860000,70000295,88797411599
1559,2012-3-12,4:13:59,357.000000,421.260000,70000027,21871658335
1561,2016-11-12,8:55:43,210.000000,247.800000,70001146,19937646696
1563,2012-9-13,1:31:50,217.000000,256.060000,70001441,57157546765
1565,2012-6-27,17:46:29,354.000000,417.720000,70001260,28755318757
1567,2012-2-4,10:34:52,107.000000,126.260000,70000902,18884157183
1569,2017-12-24,3:17:17,184.000000,217.120000,70001677,64938415343
1571,2014-9-19,21:37:5,220.000000,259.600000,70001858,82267296389
1573,2014-6-14,20:2:32,156.000000,184.080000,70001954,14145187216
1575,2017-2-6,11:2:3,191.000000,225.380000,70001498,27823872158
1577,2013-4-15,21:12:16,273.000000,322.140000,70001620,11618987261
1579,2015-5-20,2:5:48,243.000000,286.740000,70001583,48731668518
1581,2013-9-14,20:14:26,275.000000,324.500000,70000275,33526384328
1583,2012-2-1,5:16:2,349.000000,411.820000,70001518,57875524925
1585,2014-12-14,18:1:9,215.000000,253.700000,70001886,74973717716
1587,2011-5-26,6:30:5,151.000000,178.180000,70001196,68337547989
1589,2015-7-16,23:2:56,173.000000,204.140000,70001084,19577853987
1591,2013-10-2,16:39:52,216.000000,254.880000,70001229,27313936289
1593,2011-1-1,22:11:14,220.000000,259.600000,70000604,46923457544
1595,2016-12-23,24:36:43,179.000000,211.220000,70001891,93418112717
1597,2017-11-2,12:31:37,304.000000,358.720000,70000255,62415565915
1599,2013-3-10,19:19:25,282.000000,332.760000,70001470,81868343185
1601,2014-3-0,12:54:5,243.000000,286.740000,70000088,82759926834
1603,2016-12-6,6:34:23,358.000000,422.440000,70000800,77863144817
1605,2015-9-24,14:24:1,151.000000,178.180000,70000695,41731888873
1607,2012-9-11,9:4:16,182.000000,214.760000,70001455,87947678995
1609,2014-7-11,10:19:32,303.000000,357.540000,70000231,65421531578
1611,2017-12-5,7:13:7,332.000000,391.760000,70001801,64931381946
1613,2017-5-13,8:14:33,322.000000,379.960000,70001093,44169649989
1615,2015-1-19,20:54:48,367.000000,433.060000,70001740,94665221211
1617,2015-11-28,8:6:49,299.000000,352.820000,70001746,32218868323
1619,2013-2-3,6:18:4,185.000000,218.300000,70001501,46256982228
1621,2015-12-21,9:36:8,163.000000,192.340000,70000736,93224351332
1623,2012-8-16,22:45:6,118.000000,139.240000,70001863,36727588259
1625,2015-9-12,2:11:58,245.000000,289.100000,70000387,83314585718
1627,2012-8-12,16:4:58,321.000000,378.780000,70000389,57469455161
1629,2012-11-14,24:25:49,311.000000,366.980000,70000672,45913667559
1631,2013-7-4,4:47:26,287.000000,338.660000,70001190,42445292113
1633,2013-9-1,7:53:46,101.000000,119.180000,70000824,87412131231
1635,2013-8-8,11:16:34,309.000000,364.620000,70001379,24293435595
1637,2014-4-25,1:39:24,127.000000,149.860000,70001436,14294282342
1639,2015-10-2,8:41:47,227.000000,267.860000,70000642,72231498516
1641,2012-11-13,1:26:9,179.000000,211.220000,70000272,49743687853
1643,2017-10-2,5:37:16,141.000000,166.380000,70000089,48567888119
1645,2013-11-2,5:59:25,140.000000,165.200000,70001030,53915276845
1647,2012-10-6,13:10:29,184.000000,217.120000,70001633,11728643651
1649,2014-6-25,24:49:3,111.000000,130.980000,70000922,71264744376
1651,2015-9-27,18:50:58,123.000000,145.140000,70001282,89544332847
1653,2014-12-4,1:49:16,355.000000,418.900000,70001009,62786232674
1655,2011-3-26,5:29:18,236.000000,278.480000,70000252,54315124323
1657,2015-8-18,2:41:4,113.000000,133.340000,70000480,85743832832
1659,2015-6-19,10:25:3,360.000000,424.800000,70000237,37658751347
1661,2013-6-14,21:12:33,339.000000,400.020000,70001155,23293445848
1663,2012-6-25,20:30:11,320.000000,377.600000,70001439,76378137638
1665,2017-9-17,19:7:16,156.000000,184.080000,70000817,31113626386
1667,2015-1-23,20:0:45,215.000000,253.700000,70000738,48998731552
1669,2016-10-24,18:50:25,271.000000,319.780000,70001775,52151482365
1671,2015-5-14,24:11:32,376.000000,443.680000,70000182,38272162381
1673,2017-6-23,23:12:58,275.000000,324.500000,70000319,25421996852
1675,2015-9-28,7:16:10,324.000000,382.320000,70000804,34169976194
1677,2013-3-28,4:38:27,122.000000,143.960000,70000024,53515638613
1679,2014-3-27,14:9:49,166.000000,195.880000,70001681,43943115318
1681,2014-6-20,8:27:1,148.000000,174.640000,70001383,74842158476
1683,2013-1-25,2:24:8,272.000000,320.960000,70001781,62782538689
1685,2016-9-19,14:39:14,264.000000,311.520000,70001064,61797185819
1687,2015-2-11,1:59:1,295.000000,348.100000,70001850,54682541928
1689,2011-4-2,7:22:38,174.000000,205.320000,70000046,68249212482
1691,2016-5-3,6:43:49,271.000000,319.780000,70001871,24185643967
1693,2014-7-24,13:40:38,287.000000,338.660000,70001329,44489333628
1695,2011-8-22,20:31:3,368.000000,434.240000,70001016,89455836282
1697,2017-10-4,9:58:9,142.000000,167.560000,70001732,54685524283
1699,2012-10-5,13:25:11,155.000000,182.900000,70000894,74562619951
1701,2012-1-25,22:56:23,302.000000,356.360000,70000109,53852226985
1703,2014-6-0,5:45:8,206.000000,243.080000,70000428,83478343775
1705,2016-3-12,21:7:31,208.000000,245.440000,70000249,94469878511
1707,2011-6-14,4:6:47,137.000000,161.660000,70001649,94158338824
1709,2012-3-11,12:45:33,309.000000,364.620000,70000221,93654427944
1711,2012-9-18,6:35:39,291.000000,343.380000,70001212,16588855658
1713,2015-1-24,1:15:53,157.000000,185.260000,70001244,19194263371
1715,2014-10-19,9:2:28,295.000000,348.100000,70001205,41573267784
1717,2012-2-14,14:23:21,101.000000,119.180000,70001197,28823686412
1719,2012-7-21,18:50:34,259.000000,305.620000,70000901,45512733971
1721,2015-11-0,7:36:59,149.000000,175.820000,70001235,16446326579
1723,2015-11-5,2:28:36,161.000000,189.980000,70000592,34828698565
1725,2014-10-24,13:14:56,357.000000,421.260000,70001114,86921634772
1727,2015-3-3,12:14:8,294.000000,346.920000,70001811,52485827283
1729,2015-5-26,21:20:23,284.000000,335.120000,70000591,51527471779
1731,2015-7-11,24:0:58,238.000000,280.840000,70000846,98127186685
1733,2015-6-19,11:28:3,370.000000,436.600000,70000616,57894562735
1735,2016-7-11,11:1:22,384.000000,453.120000,70000157,21577114846
1737,2012-3-5,14:18:48,278.000000,328.040000,70001220,64636169511
1739,2011-1-2,5:47:32,186.000000,219.480000,70000054,15487957877
1741,2012-2-23,19:4:27,238.000000,280.840000,70000454,87115963823
1743,2017-2-7,14:2:53,349.000000,411.820000,70001827,11787227385
1745,2016-3-3,3:37:54,388.000000,457.840000,70000925,75334363595
1747,2017-9-12,24:27:4,147.000000,173.460000,70001943,52358565533
1749,2013-10-5,24:3:44,216.000000,254.880000,70001666,36253739223
1751,2013-8-16,24:18:52,225.000000,265.500000,70001945,98528567527
1753,2017-12-28,6:24:7,391.000000,461.380000,70001694,56755979464
1755,2013-1-16,22:1:28,152.000000,179.360000,70001952,17337976734
1757,2011-6-26,22:12:43,336.000000,396.480000,70000112,68512845141
1759,2013-6-6,7:34:38,312.000000,368.160000,70000205,89962323939
1761,2017-6-19,16:45:25,235.000000,277.300000,70000795,67368457546
1763,2011-1-26,8:29:16,337.000000,397.660000,70001310,99989695953
1765,2017-9-28,8:41:25,369.000000,435.420000,70000572,96228575932
1767,2015-1-0,22:27:1,259.000000,305.620000,70001735,93398328174
1769,2013-8-21,17:42:50,136.000000,160.480000,70001245,57659574397
1771,2017-4-6,9:6:9,192.000000,226.560000,70000739,33227518648
1773,2014-5-21,15:43:52,254.000000,299.720000,70001114,63279847115
1775,2012-7-21,21:58:8,163.000000,192.340000,70000396,75818564673
1777,2014-9-27,21:24:46,227.000000,267.860000,70001864,46845346758
1779,2017-5-2,21:12:47,370.000000,436.600000,70000444,32586592297
1781,2013-1-18,3:35:31,109.000000,128.620000,70000933,63617429658
1783,2012-10-11,22:59:48,139.000000,164.020000,70000231,54643151834
1785,2013-10-13,8:30:22,113.000000,133.340000,70001591,77343839626
1787,2012-5-1,22:25:54,210.000000,247.800000,70000705,39819268942
1789,2013-3-15,11:7:7,124.000000,146.320000,70000057,61132757597
1791,2014-10-23,7:40:23,258.000000,304.440000,70000765,43136373998
1793,2013-10-28,8:56:4,200.000000,236.000000,70001528,47987652586
1795,2014-5-10,7:19:11,274.000000,323.320000,70000935,25912751989
1797,2017-6-23,17:32:39,341.000000,402.380000,70000595,64389881593
1799,2015-9-12,6:11:34,214.000000,252.520000,70000672,75773663633
1801,2017-11-27,22:54:36,192.000000,226.560000,70000913,91439453515
1803,2016-2-19,19:1:22,344.000000,405.920000,70001319,91231253764
1805,2015-3-10,12:3:14,348.000000,410.640000,70001210,48569725797
1807,2016-7-19,22:50:10,273.000000,322.140000,70000647,59996383623
1809,2011-2-0,5:47:13,215.000000,253.700000,70001209,51997693168
1811,2014-12-5,22:25:54,382.000000,450.760000,70000895,26988253519
1813,2011-11-24,6:12:11,370.000000,436.600000,70001900,81364816925
1815,2016-4-8,11:27:21,341.000000,402.380000,70000466,47287211344
1817,2017-1-3,5:27:25,200.000000,236.000000,70001215,93173359861
1819,2015-8-1,7:33:54,194.000000,228.920000,70000321,81224455166
1821,2014-5-12,6:38:50,381.000000,449.580000,70001539,85561666714
1823,2014-12-23,7:16:58,228.000000,269.040000,70001740,53566192437
1825,2011-6-7,5:52:1,136.000000,160.480000,70000098,55334494455
1827,2011-2-19,22:24:32,309.000000,364.620000,70001191,51893539892
1829,2013-7-7,18:27:55,278.000000,328.040000,70001768,86891283989
1831,2016-5-25,11:47:18,111.000000,130.980000,70000036,52338292796
1833,2017-2-7,19:34:3,347.000000,409.460000,70001103,96685589789
1835,2011-2-9,3:51:1,177.000000,208.860000,70001609,92858461318
1837,2016-8-10,6:16:26,373.000000,440.140000,70000894,41788474655
1839,2011-5-16,3:44:21,166.000000,195.880000,70001071,72492975443
1841,2013-5-12,3:45:3,126.000000,148.680000,70000215,17349597752
1843,2013-2-18,18:5:5,256.000000,302.080000,70001458,63674916343
1845,2015-10-25,24:59:47,182.000000,214.760000,70001455,62634739336
1847,2016-5-16,17:51:27,343.000000,404.740000,70001017,78489619513
1849,2016-6-25,8:19:47,175.000000,206.500000,70001280,68972436576
1851,2016-11-27,12:34:48,340.000000,401.200000,70001243,69417474933
1853,2017-7-2,19:34:51,356.000000,420.080000,70000627,24142437518
1855,2011-8-17,23:19:10,131.000000,154.580000,70001368,36997357983
1857,2016-12-26,9:24:0,356.000000,420.080000,70000501,28256881977
1859,2016-4-2,3:53:25,395.000000,466.100000,70001281,51728928266
1861,2012-4-2,9:42:46,356.000000,420.080000,70001312,88956647199
1863,2016-2-13,16:1:9,355.000000,418.900000,70001128,36949619437
1865,2013-11-8,22:35:55,272.000000,320.960000,70001229,34241219252
1867,2014-12-0,11:47:11,140.000000,165.200000,70000613,25336965354
1869,2012-4-4,11:43:9,177.000000,208.860000,70000957,18291135581
1871,2012-10-13,9:42:32,369.000000,435.420000,70001712,35159357779
1873,2016-12-10,22:25:20,397.000000,468.460000,70001350,89515386919
1875,2013-4-18,20:39:0,158.000000,186.440000,70000469,48513259957
1877,2017-1-23,5:34:47,245.000000,289.100000,70000317,99287151152
1879,2016-7-0,13:17:13,367.000000,433.060000,70001243,59122555772
1881,2012-6-9,24:34:55,263.000000,310.340000,70001608,91914944537
1883,2013-4-3,11:15:13,119.000000,140.420000,70000513,87732892623
1885,2013-8-6,1:57:40,272.000000,320.960000,70000939,72422865886
1887,2014-12-25,13:24:31,189.000000,223.020000,70000712,61811812189
1889,2014-5-6,24:59:59,190.000000,224.200000,70000594,72541823961
1891,2011-8-8,10:44:20,276.000000,325.680000,70001791,65163158545
1893,2011-3-16,4:10:29,280.000000,330.400000,70000661,45311229827
1895,2013-5-24,15:20:9,280.000000,330.400000,70000632,71623195199
1897,2014-3-21,23:29:35,391.000000,461.380000,70000278,41299828185
1899,2017-5-23,22:4:7,341.000000,402.380000,70000719,79779498538
1901,2011-11-24,17:41:57,251.000000,296.180000,70000329,47925458376
1903,2012-11-1,14:55:20,369.000000,435.420000,70000588,15357862895
1905,2011-10-13,4:6:52,391.000000,461.380000,70000835,83219619685
1907,2013-7-20,18:51:56,251.000000,296.180000,70001469,33113641236
1909,2012-10-23,14:16:56,275.000000,324.500000,70001832,23561175546
1911,2014-9-13,3:23:7,284.000000,335.120000,70001282,61481957346
1913,2015-5-22,4:10:13,251.000000,296.180000,70000230,58179772312
1915,2011-2-2,13:8:21,202.000000,238.360000,70000625,58562811383
1917,2015-4-18,3:19:23,108.000000,127.440000,70000757,29559423988
1919,2017-8-0,15:32:55,253.000000,298.540000,70000693,77686891465
1921,2012-11-24,7:3:23,228.000000,269.040000,70001594,78376171248
1923,2017-7-16,16:54:50,270.000000,318.600000,70000174,37963222443
1925,2014-1-3,14:14:14,309.000000,364.620000,70000137,79863652685
1927,2014-1-18,13:21:52,357.000000,421.260000,70000925,32274555392
1929,2014-8-5,23:27:50,262.000000,309.160000,70000769,94862116829
1931,2015-5-5,22:48:34,312.000000,368.160000,70000052,89416553886
1933,2015-5-20,10:48:28,305.000000,359.900000,70000304,27796756719
1935,2013-12-11,2:42:34,101.000000,119.180000,70001705,67755331421
1937,2016-9-1,11:54:37,213.000000,251.340000,70000192,52522419883
1939,2017-12-27,16:30:12,371.000000,437.780000,70000620,81923135973
1941,2015-12-10,8:36:0,147.000000,173.460000,70000237,26595577943
1943,2015-7-11,11:17:4,146.000000,172.280000,70000171,14189443182
1945,2011-11-2,4:13:41,379.000000,447.220000,70000523,97389561523
1947,2012-3-8,9:14:14,380.000000,448.400000,70001671,11528669984
1949,2015-10-27,13:18:27,199.000000,234.820000,70000346,61189228376
1951,2014-12-10,11:25:29,103.000000,121.540000,70001056,18475648569
1953,2011-9-19,6:46:16,388.000000,457.840000,70001551,64469958343
1955,2013-8-17,23:38:33,101.000000,119.180000,70000053,33478352536
1957,2017-3-15,8:41:59,257.000000,303.260000,70001734,99411566676
1959,2012-1-10,19:46:30,243.000000,286.740000,70000047,88931587371
1961,2012-9-1,18:38:13,239.000000,282.020000,70000640,83248562376
1963,2011-5-13,12:33:50,304.000000,358.720000,70001543,68585345288
1965,2013-4-8,20:52:2,319.000000,376.420000,70001749,62677319283
1967,2011-8-16,18:56:37,307.000000,362.260000,70001376,26622382974
1969,2012-9-2,8:52:7,209.000000,246.620000,70001158,81118123423
1971,2017-12-12,13:9:35,139.000000,164.020000,70000446,96362414859
1973,2017-7-15,9:9:0,179.000000,211.220000,70001924,25164127124
1975,2013-9-16,8:31:46,213.000000,251.340000,70001723,36929823425
1977,2015-7-14,21:19:2,228.000000,269.040000,70000561,62141229269
1979,2014-2-2,1:33:24,159.000000,187.620000,70000091,79388565261
1981,2013-3-11,16:57:32,115.000000,135.700000,70000419,98525284123
1983,2017-8-4,11:32:55,346.000000,408.280000,70001344,71264954342
1985,2011-9-13,5:39:23,329.000000,388.220000,70001571,31239222112
1987,2015-7-12,23:32:40,237.000000,279.660000,70000942,67968847878
1989,2014-12-27,4:7:52,173.000000,204.140000,70001068,43443557472
1991,2014-9-1,19:20:12,314.000000,370.520000,70001936,74658211383
1993,2012-4-11,4:57:35,199.000000,234.820000,70000944,13229352758
1995,2015-6-26,4:34:11,239.000000,282.020000,70000138,88614825451
1997,2015-9-3,2:37:28,253.000000,298.540000,70001640,26991751927
1999,2017-4-11,11:33:16,327.000000,385.860000,70001446,24848838847
2001,2016-11-19,14:4:36,371.000000,437.780000,70000770,57929676877
2003,2012-7-3,4:58:33,374.000000,441.320000,70000792,73736485163
2005,2013-11-3,18:22:6,229.000000,270.220000,70000127,51137837546
2007,2014-9-24,3:33:54,211.000000,248.980000,70001479,28525739238
2009,2013-6-0,9:0:55,366.000000,431.880000,70001217,53796348186
2011,2013-2-1,16:47:53,328.000000,387.040000,70000717,79369816864
2013,2015-6-13,18:47:21,360.000000,424.800000,70000298,47346654455
2015,2014-11-27,6:44:26,160.000000,188.800000,70001824,74949143736
2017,2017-12-21,1:31:26,210.000000,247.800000,70001418,56568936873
2019,2016-10-27,20:59:8,135.000000,159.300000,70001314,15677272849
2021,2015-4-5,9:55:50,241.000000,284.380000,70000882,88245465293
2023,2017-2-20,23:1:14,301.000000,355.180000,70001699,49223967156
2025,2014-9-2,18:39:44,299.000000,352.820000,70000716,79878897833
2027,2016-4-27,9:19:11,375.000000,442.500000,70000172,49734364567
2029,2015-2-15,24:41:36,393.000000,463.740000,70000230,76739933495
2031,2017-8-17,6:2:5,375.000000,442.500000,70000588,43489848815
2033,2012-7-21,14:45:10,322.000000,379.960000,70001150,52188536989
2035,2013-8-27,5:41:32,216.000000,254.880000,70000800,32419887774
2037,2017-10-28,1:22:13,171.000000,201.780000,70000761,76872535528
2039,2016-8-22,8:16:37,203.000000,239.540000,70000636,67514748383
2041,2013-1-25,22:33:27,367.000000,433.060000,70000329,27576172277
2043,2015-8-12,14:19:3,266.000000,313.880000,70001461,56672623317
2045,2014-7-23,21:56:10,338.000000,398.840000,70000449,38445247385
2047,2016-3-14,18:20:18,102.000000,120.360000,70000521,54984634244
2049,2012-2-7,23:44:5,248.000000,292.640000,70001723,41248753232
2051,2011-12-21,9:5:31,338.000000,398.840000,70000728,25418534254
2053,2017-9-12,11:59:44,284.000000,335.120000,70000939,64474621176
2055,2011-9-23,20:12:4,180.000000,212.400000,70000318,38441898357
2057,2014-1-12,11:27:19,213.000000,251.340000,70001489,44621925462
2059,2011-9-21,23:30:4,280.000000,330.400000,70000646,85881397125
2061,2017-7-4,17:12:9,364.000000,429.520000,70001504,98214451768
2063,2014-9-3,14:16:19,396.000000,467.280000,70000237,22121356924
2065,2014-6-19,20:34:30,347.000000,409.460000,70001607,94341154414
2067,2014-12-26,2:48:8,393.000000,463.740000,70000720,69641176212
2069,2013-9-24,4:50:42,386.000000,455.480000,70001153,65683726149
2071,2011-4-10,9:45:6,380.000000,448.400000,70001392,13721724367
2073,2012-5-12,9:55:55,253.000000,298.540000,70001754,95196941158
2075,2014-6-11,7:25:30,326.000000,384.680000,70000891,68683321443
2077,2011-2-14,2:55:32,308.000000,363.440000,70000643,94898635274
2079,2011-9-21,7:43:34,307.000000,362.260000,70000020,98513872891
2081,2014-2-20,7:5:38,125.000000,147.500000,70000706,15492784611
2083,2011-2-5,21:5:26,288.000000,339.840000,70000679,56836612435
2085,2016-8-5,24:4:7,299.000000,352.820000,70001901,28558361257
2087,2016-2-15,9:56:23,132.000000,155.760000,70001911,33766227511
2089,2016-5-9,14:15:34,103.000000,121.540000,70001218,71173754771
2091,2015-1-23,13:6:23,198.000000,233.640000,70000259,78298241865
2093,2011-9-23,11:33:30,351.000000,414.180000,70001570,82466247364
2095,2017-6-3,4:42:49,240.000000,283.200000,70000001,38114527521
2097,2013-9-5,3:17:1,158.000000,186.440000,70001729,66589659391
2099,2012-5-17,17:33:20,399.000000,470.820000,70000561,33774564278
2101,2017-9-0,6:7:28,228.000000,269.040000,70001303,94223382342
2103,2013-2-23,6:20:5,392.000000,462.560000,70001121,13218991354
2105,2014-2-9,8:5:8,200.000000,236.000000,70001664,67799631896
2107,2015-2-6,8:35:16,381.000000,449.580000,70000958,62564868862
2109,2012-8-7,1:32:6,120.000000,141.600000,70000455,97386621875
2111,2012-4-4,5:2:24,397.000000,468.460000,70001332,27972243976
2113,2015-11-12,10:49:54,275.000000,324.500000,70001343,32319791384
2115,2011-12-16,17:11:23,112.000000,132.160000,70000117,83157685262
2117,2014-2-10,22:34:23,179.000000,211.220000,70000481,61698928215
2119,2013-2-16,7:25:17,165.000000,194.700000,70001018,63358447736
2121,2013-8-23,24:45:55,224.000000,264.320000,70001418,17128327546
2123,2013-8-20,15:51:20,248.000000,292.640000,70001407,71923579333
2125,2012-4-20,21:19:26,179.000000,211.220000,70000441,75898467451
2127,2014-2-10,15:51:12,377.000000,444.860000,70001249,11734918142
2129,2016-11-13,15:39:50,320.000000,377.600000,70000932,52965953537
2131,2011-1-5,6:1:39,253.000000,298.540000,70000222,48632745495
2133,2016-8-12,3:57:19,130.000000,153.400000,70000880,58178636391
2135,2014-7-24,5:9:44,214.000000,252.520000,70000357,83229788253
2137,2016-3-24,4:49:36,296.000000,349.280000,70001333,75274979811
2139,2012-11-17,8:21:3,148.000000,174.640000,70001376,24846169668
2141,2015-2-1,5:53:24,336.000000,396.480000,70001825,97577553148
2143,2011-10-6,11:41:3,366.000000,431.880000,70001892,74339111341
2145,2017-1-16,17:50:6,149.000000,175.820000,70000843,47358112581
2147,2014-2-22,13:1:0,149.000000,175.820000,70000113,41563467117
2149,2012-9-22,16:31:43,345.000000,407.100000,70001213,32879612267
2151,2012-7-28,4:56:25,326.000000,384.680000,70000783,68658378131
2153,2011-6-3,23:46:6,391.000000,461.380000,70001146,16739417281
2155,2013-10-10,11:53:10,365.000000,430.700000,70000631,34116223297
2157,2014-2-2,14:7:16,391.000000,461.380000,70001539,36824621911
2159,2014-3-13,1:29:20,354.000000,417.720000,70001531,43643385896
2161,2016-4-13,3:8:47,136.000000,160.480000,70000299,21218361332
2163,2016-10-4,18:59:27,256.000000,302.080000,70000879,95284792597
2165,2014-1-2,1:37:11,329.000000,388.220000,70001657,21654787154
2167,2014-12-13,23:57:43,292.000000,344.560000,70000622,58297785386
2169,2012-10-0,8:53:0,221.000000,260.780000,70000613,56659986957
2171,2015-11-16,3:9:17,352.000000,415.360000,70000044,15543834214
2173,2012-5-13,1:43:12,151.000000,178.180000,70000267,48623375319
2175,2012-7-20,23:5:18,197.000000,232.460000,70000310,89889979514
2177,2017-10-10,1:27:4,368.000000,434.240000,70001281,72772462812
2179,2012-11-4,5:2:44,141.000000,166.380000,70001478,33251419924
2181,2016-4-3,6:6:43,114.000000,134.520000,70001385,82579424875
2183,2017-9-11,3:44:27,368.000000,434.240000,70000483,37198239154
2185,2015-11-15,22:33:4,353.000000,416.540000,70000205,48623139368
2187,2014-6-7,12:20:29,246.000000,290.280000,70000835,89364499449
2189,2015-9-10,4:56:21,312.000000,368.160000,70000202,11647443316
2191,2016-10-19,11:59:56,280.000000,330.400000,70001428,14126712822
2193,2014-5-16,13:4:11,280.000000,330.400000,70000572,35135539623
2195,2017-8-24,24:26:53,246.000000,290.280000,70001893,71832787728
2197,2014-9-28,8:42:29,215.000000,253.700000,70001674,54593785884
2199,2011-2-2,22:57:7,303.000000,357.540000,70000916,78558331948
2201,2014-11-24,21:36:6,112.000000,132.160000,70001635,18666941821
2203,2015-9-26,19:0:52,129.000000,152.220000,70001939,41122813914
2205,2017-8-5,1:12:57,349.000000,411.820000,70001341,53414381814
2207,2013-10-5,21:55:32,227.000000,267.860000,70000463,57845347582
2209,2015-5-5,24:30:55,334.000000,394.120000,70000578,63741292739
2211,2014-5-23,21:28:7,219.000000,258.420000,70000112,57775995356
2213,2017-5-0,18:32:57,253.000000,298.540000,70001733,59629436518
2215,2011-11-16,18:49:37,215.000000,253.700000,70000392,56161619574
2217,2017-11-20,4:2:13,140.000000,165.200000,70001861,91442213258
2219,2014-7-25,22:27:37,306.000000,361.080000,70000389,47162483298
2221,2016-12-6,1:39:21,150.000000,177.000000,70000509,77289751198
2223,2013-6-14,3:29:1,279.000000,329.220000,70000386,33659225523
2225,2016-1-18,14:41:2,167.000000,197.060000,70001716,79356216925
2227,2011-5-21,13:16:37,212.000000,250.160000,70001553,72922219867
2229,2014-5-26,12:3:0,391.000000,461.380000,70001915,34326758396
2231,2012-1-25,21:46:39,123.000000,145.140000,70001335,11897516619
2233,2011-1-12,3:15:24,243.000000,286.740000,70001999,34532823924
2235,2014-2-5,22:20:29,312.000000,368.160000,70000678,92232937974
2237,2015-7-13,10:5:15,365.000000,430.700000,70001186,78467635138
2239,2016-11-9,19:22:56,355.000000,418.900000,70000122,73847192478
2241,2017-9-5,24:40:23,201.000000,237.180000,70000430,42542458856
2243,2012-11-1,14:46:8,175.000000,206.500000,70000056,58386172439
2245,2012-1-11,7:16:56,374.000000,441.320000,70000726,96981347312
2247,2012-2-14,14:18:8,257.000000,303.260000,70001765,68572455521
2249,2015-1-23,23:38:30,382.000000,450.760000,70001984,99591615919
2251,2012-6-0,1:24:30,309.000000,364.620000,70001085,92824974772
2253,2014-9-19,8:9:45,302.000000,356.360000,70001435,58626419486
2255,2013-7-9,9:11:59,100.000000,118.000000,70001425,92666782591
2257,2015-2-14,16:49:2,140.000000,165.200000,70000448,65211822122
2259,2016-1-20,19:38:3,324.000000,382.320000,70001423,42962971965
2261,2017-11-2,3:51:37,300.000000,354.000000,70001217,81569413349
2263,2014-2-4,21:3:32,322.000000,379.960000,70001555,76549767897
2265,2012-2-4,19:3:52,330.000000,389.400000,70001880,85317348596
2267,2012-7-26,13:31:18,256.000000,302.080000,70001114,69226676797
2269,2016-11-2,16:22:17,177.000000,208.860000,70001703,55174498444
2271,2016-2-15,6:18:34,278.000000,328.040000,70001397,16473285437
2273,2016-8-16,15:42:5,145.000000,171.100000,70000394,75699145782
2275,2016-7-19,10:34:32,130.000000,153.400000,70001319,93325968832
2277,2016-6-2,21:30:42,223.000000,263.140000,70000142,77823769838
2279,2015-6-21,21:7:18,341.000000,402.380000,70001620,29472593949
2281,2014-10-16,24:58:41,123.000000,145.140000,70000085,98679289723
2283,2011-7-26,18:7:39,246.000000,290.280000,70000887,46919816968
2285,2014-12-15,8:2:52,242.000000,285.560000,70000305,87538744825
2287,2017-11-25,6:34:53,276.000000,325.680000,70001620,47343144591
2289,2017-5-11,3:26:1,269.000000,317.420000,70001081,63922499995
2291,2014-6-0,16:1:2,255.000000,300.900000,70001366,12731775372
2293,2013-6-14,10:4:22,213.000000,251.340000,70001551,36123582212
2295,2017-10-24,11:12:21,287.000000,338.660000,70000284,57682674393
2297,2017-3-7,16:57:59,148.000000,174.640000,70001880,12591492393
2299,2012-1-14,13:37:23,160.000000,188.800000,70000303,18215482687
2301,2017-11-4,15:52:5,139.000000,164.020000,70000306,85895823415
2303,2011-2-22,7:59:15,183.000000,215.940000,70001402,32269839324
2305,2015-3-24,11:49:43,139.000000,164.020000,70001282,37645263412
2307,2011-4-4,22:17:2,154.000000,181.720000,70001823,78379636548
2309,2016-8-4,3:35:31,385.000000,454.300000,70001123,86496474333
2311,2013-6-20,10:17:35,302.000000,356.360000,70001530,27858462321
2313,2015-12-12,14:27:46,275.000000,324.500000,70001380,82613886443
2315,2015-7-13,21:26:22,362.000000,427.160000,70001935,79792524198
2317,2013-10-11,23:33:1,383.000000,451.940000,70000364,33847882184
2319,2014-10-18,13:42:36,386.000000,455.480000,70000765,58657376699
2321,2014-1-18,6:23:9,323.000000,381.140000,70001657,12987131961
2323,2012-2-26,4:40:35,369.000000,435.420000,70000815,42312383223
2325,2013-4-20,18:18:19,320.000000,377.600000,70001277,59823671871
2327,2012-10-22,11:30:9,114.000000,134.520000,70001963,91699627738
2329,2011-2-3,7:59:57,145.000000,171.100000,70001078,99576371588
2331,2015-11-3,1:58:52,131.000000,154.580000,70001306,13665411544
2333,2017-2-4,13:55:19,378.000000,446.040000,70001951,44783532146
