Num_Ticket, Fecha, Hora, Subtotal, Total, ClienteDNI,RUC
33793,2017-4-6,14:10:42,147.000000,173.460000,70026601,65368998934
33795,2015-5-13,9:6:28,366.000000,431.880000,70005774,35499211753
33797,2017-10-25,9:0:33,156.000000,184.080000,70010367,49833974298
33799,2015-9-7,5:30:19,106.000000,125.080000,70026522,88451425149
33801,2014-3-7,10:58:40,251.000000,296.180000,70000807,71467961817
33803,2013-1-17,2:40:47,300.000000,354.000000,70029081,97591294319
33805,2011-1-18,16:27:21,258.000000,304.440000,70037591,16996537751
33807,2017-3-25,3:9:36,179.000000,211.220000,70017772,35933961494
33809,2016-9-9,17:15:7,383.000000,451.940000,70009213,84737743643
33811,2011-8-13,2:25:52,106.000000,125.080000,70026494,81528634617
33813,2014-4-27,19:39:10,198.000000,233.640000,70004795,47878169278
33815,2011-5-22,14:33:31,336.000000,396.480000,70019167,58416964971
33817,2015-4-8,20:19:30,332.000000,391.760000,70021129,64378125565
33819,2016-6-9,2:54:17,327.000000,385.860000,70027964,64148268344
33821,2013-3-26,16:4:11,299.000000,352.820000,70037039,96629885629
33823,2011-8-1,10:58:35,164.000000,193.520000,70024193,71414798426
33825,2014-1-5,22:39:24,258.000000,304.440000,70015229,31569555873
33827,2011-9-2,12:44:34,277.000000,326.860000,70028037,15544115448
33829,2011-11-13,13:27:47,203.000000,239.540000,70011651,28673725558
33831,2016-2-22,17:51:35,309.000000,364.620000,70012856,28139984782
33833,2012-4-19,23:5:59,157.000000,185.260000,70016415,37552251774
33835,2012-4-10,15:55:47,294.000000,346.920000,70008879,12461571444
33837,2011-7-2,9:57:46,394.000000,464.920000,70007948,83857318411
33839,2013-12-15,14:54:53,327.000000,385.860000,70024866,98731822116
33841,2017-2-27,4:59:54,326.000000,384.680000,70026242,65293976561
33843,2015-9-0,23:0:31,168.000000,198.240000,70028072,59367843129
33845,2012-1-19,22:22:2,392.000000,462.560000,70009003,47571343867
33847,2013-3-1,14:14:35,181.000000,213.580000,70014213,76355997362
33849,2015-9-23,1:18:51,385.000000,454.300000,70000094,24797436353
33851,2011-2-3,3:53:8,236.000000,278.480000,70010792,53256152221
33853,2011-2-23,20:52:50,346.000000,408.280000,70001471,81495758544
33855,2015-11-1,18:6:3,107.000000,126.260000,70034529,64376372275
33857,2016-11-20,18:18:2,275.000000,324.500000,70002940,24166412769
33859,2013-1-17,6:6:25,380.000000,448.400000,70038324,16122596481
33861,2012-3-27,8:11:49,319.000000,376.420000,70001884,44299834118
33863,2012-9-21,15:21:39,279.000000,329.220000,70031827,55963794924
33865,2016-9-21,2:43:48,142.000000,167.560000,70007677,75554433953
33867,2011-4-12,8:9:41,300.000000,354.000000,70007141,28417726395
33869,2016-3-6,7:19:39,316.000000,372.880000,70026378,97689726118
33871,2012-1-15,1:21:20,108.000000,127.440000,70022468,98925278174
33873,2017-11-26,14:7:28,343.000000,404.740000,70019271,89268948691
33875,2011-6-26,11:22:1,277.000000,326.860000,70031166,93277325377
33877,2011-5-4,6:38:43,180.000000,212.400000,70019467,31489218885
33879,2015-11-25,6:21:42,170.000000,200.600000,70019094,18935429793
33881,2013-5-17,10:5:48,247.000000,291.460000,70033496,61847186365
33883,2015-11-22,12:13:3,104.000000,122.720000,70022737,95964278512
33885,2015-5-9,17:47:36,227.000000,267.860000,70004242,57471668914
33887,2017-5-17,7:6:51,187.000000,220.660000,70025829,11658776519
33889,2014-11-9,17:39:9,195.000000,230.100000,70019865,42732854892
33891,2015-12-18,10:58:59,187.000000,220.660000,70003578,12139168246
33893,2015-4-6,16:10:14,356.000000,420.080000,70005681,43313492495
33895,2012-4-5,14:55:1,218.000000,257.240000,70029459,58469741446
33897,2011-11-27,4:28:27,256.000000,302.080000,70029834,67694177132
33899,2015-10-18,20:58:34,387.000000,456.660000,70031941,82435767412
33901,2012-7-0,23:27:0,280.000000,330.400000,70026749,22213233525
33903,2011-1-5,15:51:8,352.000000,415.360000,70027101,79387473986
33905,2015-5-4,5:4:13,145.000000,171.100000,70018846,68717922942
33907,2011-11-14,8:21:41,121.000000,142.780000,70033643,39625221543
33909,2012-10-9,12:4:34,306.000000,361.080000,70029804,87168987357
33911,2011-2-22,9:22:40,300.000000,354.000000,70009897,41482669488
33913,2013-5-9,1:10:34,370.000000,436.600000,70035848,66181536521
33915,2015-2-13,11:34:16,151.000000,178.180000,70037167,64171858114
33917,2013-5-26,15:32:18,337.000000,397.660000,70031143,46886694823
33919,2014-8-11,15:46:59,114.000000,134.520000,70010674,11228497146
33921,2016-5-9,13:14:25,328.000000,387.040000,70000015,74533775449
33923,2011-3-0,24:8:57,121.000000,142.780000,70030529,36117552113
33925,2012-4-23,8:55:7,103.000000,121.540000,70001691,57281857616
33927,2014-7-0,10:22:13,212.000000,250.160000,70006164,49249283818
33929,2017-5-19,6:6:42,374.000000,441.320000,70010730,42992383723
33931,2012-4-7,7:47:9,327.000000,385.860000,70039531,16986742777
33933,2014-1-10,13:29:39,380.000000,448.400000,70011103,63634843422
33935,2013-4-23,2:3:7,219.000000,258.420000,70003343,29895512545
33937,2013-4-20,2:3:34,270.000000,318.600000,70022718,83895193121
33939,2016-7-23,17:53:53,199.000000,234.820000,70016311,47278663483
33941,2013-8-26,18:45:41,386.000000,455.480000,70000922,85166835884
33943,2013-12-4,24:28:10,145.000000,171.100000,70024939,86924136885
33945,2011-4-14,10:33:54,359.000000,423.620000,70038249,19385491683
33947,2011-9-20,23:26:25,291.000000,343.380000,70039197,94769273225
33949,2011-6-8,19:11:43,139.000000,164.020000,70020826,39585747737
33951,2012-1-1,24:9:37,317.000000,374.060000,70010757,95884151397
33953,2015-7-22,11:4:48,309.000000,364.620000,70017567,97147511891
33955,2013-5-9,21:15:31,324.000000,382.320000,70034360,21949654336
33957,2012-2-21,21:8:1,312.000000,368.160000,70026982,75742876534
33959,2017-8-9,7:57:13,323.000000,381.140000,70007797,49942386517
33961,2013-7-1,8:0:19,396.000000,467.280000,70032279,99632913391
33963,2013-5-5,20:54:57,323.000000,381.140000,70032944,74892388579
33965,2015-6-3,21:22:53,311.000000,366.980000,70000604,39238973217
33967,2016-9-3,10:10:33,191.000000,225.380000,70019365,27464232896
33969,2015-2-28,3:30:30,123.000000,145.140000,70002462,43351993169
33971,2011-3-5,11:57:20,117.000000,138.060000,70025366,54114579824
33973,2014-2-4,21:48:12,188.000000,221.840000,70032094,29893585347
33975,2011-8-3,22:47:29,325.000000,383.500000,70037360,27616955499
33977,2017-8-24,13:19:50,294.000000,346.920000,70021777,66897518568
33979,2014-6-11,1:47:56,391.000000,461.380000,70021834,59879732563
33981,2017-9-15,24:51:8,399.000000,470.820000,70009871,16253795269
33983,2017-9-7,11:55:47,186.000000,219.480000,70016463,32565782428
33985,2014-1-22,7:50:38,177.000000,208.860000,70007448,79894763921
33987,2017-5-20,18:29:26,194.000000,228.920000,70013476,45984657418
33989,2014-7-8,23:8:41,378.000000,446.040000,70027842,97687642798
33991,2011-2-14,11:19:5,312.000000,368.160000,70029864,11538353545
33993,2016-4-25,16:27:29,399.000000,470.820000,70004440,44521338192
33995,2016-12-6,1:15:59,119.000000,140.420000,70017680,16248465555
33997,2014-11-4,16:35:20,142.000000,167.560000,70000044,78375421459
33999,2012-4-12,17:56:34,234.000000,276.120000,70020017,64219461994
34001,2012-10-8,1:42:5,181.000000,213.580000,70012494,87529251943
34003,2012-10-20,17:34:26,290.000000,342.200000,70001617,32692745849
34005,2012-8-18,14:16:8,153.000000,180.540000,70010961,39693853622
34007,2012-1-23,8:12:0,159.000000,187.620000,70010026,73655381852
34009,2017-11-5,18:15:17,307.000000,362.260000,70019626,44473499529
34011,2016-11-5,18:42:7,174.000000,205.320000,70008971,15768999914
34013,2013-11-22,11:43:48,195.000000,230.100000,70020212,82123755299
34015,2016-9-2,13:45:10,348.000000,410.640000,70004892,11698179553
34017,2012-12-6,17:38:47,122.000000,143.960000,70026210,17434491812
34019,2012-1-22,2:24:24,164.000000,193.520000,70006661,43678844637
34021,2014-6-7,22:5:29,127.000000,149.860000,70034212,76447335438
34023,2016-9-1,13:59:8,196.000000,231.280000,70014250,11262624327
34025,2012-3-7,9:48:9,167.000000,197.060000,70000334,18329926748
34027,2015-2-20,15:20:50,388.000000,457.840000,70004306,89281966214
34029,2013-2-18,6:11:50,201.000000,237.180000,70024807,64537146436
34031,2012-5-2,7:35:11,217.000000,256.060000,70012776,24714851987
34033,2015-10-13,3:54:15,134.000000,158.120000,70020502,14554165368
34035,2013-9-22,9:6:24,381.000000,449.580000,70012628,81656154182
34037,2013-3-25,7:25:9,395.000000,466.100000,70017400,99195699139
34039,2016-5-14,7:55:7,100.000000,118.000000,70034946,25291395513
34041,2012-3-2,14:24:15,200.000000,236.000000,70029896,75558596146
34043,2015-7-19,8:38:15,178.000000,210.040000,70030405,82813956687
34045,2017-1-10,3:59:18,362.000000,427.160000,70013072,43946528952
34047,2013-1-21,24:8:26,309.000000,364.620000,70004194,91968482558
34049,2016-1-5,9:3:52,107.000000,126.260000,70010138,23385232963
34051,2016-6-22,19:59:19,115.000000,135.700000,70038042,95948896783
34053,2012-1-18,9:57:36,176.000000,207.680000,70010425,69553792827
34055,2012-9-6,11:7:59,322.000000,379.960000,70032801,45993974178
34057,2012-9-28,12:57:14,189.000000,223.020000,70022461,83252781126
34059,2013-4-1,24:48:33,316.000000,372.880000,70020667,14588187269
34061,2015-8-25,24:51:9,275.000000,324.500000,70036751,45837488268
34063,2017-10-2,17:13:4,315.000000,371.700000,70020343,61576422889
34065,2016-12-8,21:40:12,193.000000,227.740000,70030852,68554248534
34067,2014-4-19,23:22:10,127.000000,149.860000,70009585,67425172183
34069,2017-9-20,12:26:23,221.000000,260.780000,70033755,73993173855
34071,2012-11-15,4:58:0,330.000000,389.400000,70020185,25411524819
34073,2016-5-8,6:4:9,383.000000,451.940000,70020931,79834461949
34075,2011-10-18,3:13:35,267.000000,315.060000,70004782,18676326474
34077,2016-2-0,5:44:42,168.000000,198.240000,70010360,45449114932
34079,2011-10-4,22:29:3,113.000000,133.340000,70001947,18445587418
34081,2011-7-13,17:18:27,256.000000,302.080000,70024566,74756919737
34083,2017-7-2,8:1:44,176.000000,207.680000,70003327,65975798955
34085,2016-5-7,10:11:40,345.000000,407.100000,70020223,33695133524
34087,2013-7-5,14:55:20,229.000000,270.220000,70034572,82856175998
34089,2013-9-27,22:59:27,203.000000,239.540000,70000903,17866251812
34091,2011-1-8,6:44:20,333.000000,392.940000,70032161,47816623433
34093,2014-2-21,6:26:34,236.000000,278.480000,70030324,51928826529
34095,2013-9-22,1:39:55,275.000000,324.500000,70037248,83826184138
34097,2013-1-0,5:48:23,383.000000,451.940000,70019204,82723768781
34099,2014-9-27,16:19:2,356.000000,420.080000,70029980,25698249371
34101,2014-9-2,13:6:49,327.000000,385.860000,70000401,74432415996
34103,2015-8-19,2:23:19,349.000000,411.820000,70006926,56771596144
34105,2011-6-24,23:22:56,275.000000,324.500000,70035679,39137496882
34107,2015-6-17,5:45:47,319.000000,376.420000,70022791,51453819791
34109,2011-11-26,10:4:42,257.000000,303.260000,70009852,81868742242
34111,2016-8-19,1:46:49,149.000000,175.820000,70017381,67215989145
34113,2013-5-20,11:8:31,140.000000,165.200000,70006214,18799714131
34115,2011-5-16,14:23:38,313.000000,369.340000,70019076,31412635745
34117,2014-6-14,6:27:15,216.000000,254.880000,70008427,23823675995
34119,2013-4-12,12:13:30,182.000000,214.760000,70034624,26687977242
34121,2013-10-15,20:22:4,397.000000,468.460000,70002597,18985576972
34123,2014-12-27,2:14:40,159.000000,187.620000,70037207,25326253496
34125,2011-8-3,5:54:55,324.000000,382.320000,70027220,89166283254
34127,2013-4-3,1:42:59,335.000000,395.300000,70026385,29736378763
34129,2017-12-27,5:36:10,318.000000,375.240000,70029002,98913351641
34131,2017-5-2,14:44:0,136.000000,160.480000,70021838,46683843573
34133,2016-1-4,12:20:12,364.000000,429.520000,70020463,44477243183
34135,2012-12-16,4:37:23,114.000000,134.520000,70005732,86831164984
34137,2011-11-2,16:38:59,229.000000,270.220000,70032990,56662857386
34139,2012-4-25,16:7:35,348.000000,410.640000,70030011,91368729213
34141,2016-7-0,11:21:56,305.000000,359.900000,70025703,44563894394
34143,2016-9-12,4:2:33,240.000000,283.200000,70001195,48739961538
34145,2011-11-21,19:35:10,268.000000,316.240000,70008321,26223559876
34147,2014-6-10,18:35:9,108.000000,127.440000,70011822,14134673733
34149,2016-9-13,16:45:19,326.000000,384.680000,70010009,74551874575
34151,2014-8-4,15:5:8,149.000000,175.820000,70014392,89552562784
34153,2014-4-18,12:28:29,273.000000,322.140000,70009875,67882116338
34155,2015-2-8,2:41:53,113.000000,133.340000,70019748,52291524381
34157,2011-5-2,15:35:41,163.000000,192.340000,70036787,73593138535
34159,2017-1-27,21:58:49,318.000000,375.240000,70038550,78496427885
34161,2013-7-17,15:7:11,333.000000,392.940000,70035428,99142655398
34163,2017-12-22,6:53:39,384.000000,453.120000,70037968,72751237256
34165,2013-2-3,16:35:29,148.000000,174.640000,70019135,92398887237
34167,2014-3-17,6:0:17,126.000000,148.680000,70007629,96711186479
34169,2017-8-13,8:47:58,130.000000,153.400000,70029076,42434867175
34171,2017-10-19,5:19:51,257.000000,303.260000,70017127,31268141454
34173,2016-6-1,8:42:4,113.000000,133.340000,70004826,93699136518
34175,2013-9-20,22:57:54,216.000000,254.880000,70020225,92434774352
34177,2015-11-7,22:39:40,100.000000,118.000000,70022032,98648587436
34179,2016-9-22,15:6:21,128.000000,151.040000,70028031,21335427338
34181,2012-12-24,20:44:15,315.000000,371.700000,70028332,84126482656
34183,2015-12-11,23:23:36,363.000000,428.340000,70020052,89712392755
34185,2011-5-8,10:46:47,242.000000,285.560000,70004938,18244537374
34187,2012-10-2,12:42:48,132.000000,155.760000,70002728,66738156213
34189,2017-9-23,3:34:30,181.000000,213.580000,70004404,47144231192
34191,2015-9-7,13:27:13,102.000000,120.360000,70006953,12699827895
34193,2012-10-11,19:12:28,198.000000,233.640000,70019024,11189343752
34195,2014-8-25,3:55:57,143.000000,168.740000,70034333,38817137715
34197,2017-1-22,20:49:47,159.000000,187.620000,70001968,25367486332
34199,2015-7-2,1:11:12,184.000000,217.120000,70039671,93841482611
34201,2015-10-3,20:57:12,316.000000,372.880000,70027028,24824925184
34203,2011-10-25,7:38:15,152.000000,179.360000,70002376,93342182969
34205,2014-7-4,5:58:23,139.000000,164.020000,70006159,21837215321
34207,2016-9-13,11:53:46,364.000000,429.520000,70016008,19273888893
34209,2013-9-26,8:22:49,182.000000,214.760000,70029162,35754826626
34211,2017-2-1,24:13:24,202.000000,238.360000,70022698,99568541799
34213,2013-3-23,6:2:43,182.000000,214.760000,70018745,75334873324
34215,2016-3-0,22:52:39,141.000000,166.380000,70035637,18185777795
34217,2014-3-1,6:8:59,396.000000,467.280000,70028818,47666192917
34219,2017-10-2,13:49:34,220.000000,259.600000,70004707,58236612537
34221,2014-6-15,15:7:8,168.000000,198.240000,70030310,99869399187
34223,2011-6-16,21:34:21,121.000000,142.780000,70016906,51593936535
34225,2011-5-19,13:3:41,351.000000,414.180000,70009441,78356876857
34227,2017-5-5,18:51:52,263.000000,310.340000,70021148,92224699834
34229,2011-6-11,20:23:19,266.000000,313.880000,70001970,79532989967
34231,2017-8-0,6:50:48,257.000000,303.260000,70039078,65757122841
34233,2014-2-9,8:12:22,163.000000,192.340000,70029545,23716587837
34235,2017-1-28,5:30:25,154.000000,181.720000,70018511,64527317591
34237,2012-3-28,8:5:20,299.000000,352.820000,70017992,87979419495
34239,2017-7-14,18:26:26,358.000000,422.440000,70023741,51577544537
34241,2015-10-15,9:38:34,395.000000,466.100000,70010647,93639899612
34243,2012-8-5,11:2:30,115.000000,135.700000,70016519,72194841434
34245,2017-4-6,2:12:2,285.000000,336.300000,70039496,28378316488
34247,2015-12-22,3:45:24,387.000000,456.660000,70007384,24436665618
34249,2017-9-21,11:25:45,189.000000,223.020000,70010694,13632257361
34251,2013-11-15,13:57:45,398.000000,469.640000,70033153,95635488296
34253,2013-2-11,19:18:14,193.000000,227.740000,70000606,49745675638
34255,2012-1-21,7:26:16,192.000000,226.560000,70034993,15834591782
34257,2012-9-28,15:39:52,364.000000,429.520000,70037261,74516159538
34259,2012-7-16,9:58:4,202.000000,238.360000,70031917,48784871455
34261,2012-6-21,7:16:33,154.000000,181.720000,70037903,95725446196
34263,2016-3-18,12:27:24,334.000000,394.120000,70002052,83226499347
34265,2015-2-19,15:31:16,389.000000,459.020000,70023567,27424917757
34267,2014-4-18,11:44:36,336.000000,396.480000,70038736,45548177495
34269,2014-10-3,21:17:52,257.000000,303.260000,70022523,85639331843
34271,2013-10-19,19:15:22,121.000000,142.780000,70008554,15122397746
34273,2011-11-21,23:15:46,215.000000,253.700000,70002007,15666672152
34275,2015-12-1,1:24:24,326.000000,384.680000,70007939,79841253419
34277,2016-9-14,11:32:46,398.000000,469.640000,70003548,58432517212
34279,2013-10-2,4:47:51,181.000000,213.580000,70037156,83991754233
34281,2015-2-16,20:40:7,268.000000,316.240000,70011696,17797695962
34283,2014-3-18,18:9:21,103.000000,121.540000,70028880,71281294589
34285,2016-11-15,4:26:33,293.000000,345.740000,70007360,96162933673
34287,2012-12-28,5:13:35,144.000000,169.920000,70027251,32189197871
34289,2016-3-20,18:45:47,301.000000,355.180000,70030548,64398311292
34291,2012-7-26,23:37:14,184.000000,217.120000,70020555,55812648136
34293,2015-1-4,15:55:49,276.000000,325.680000,70028971,47445389524
34295,2014-12-6,17:31:55,154.000000,181.720000,70011674,58368679321
34297,2016-11-14,13:5:6,192.000000,226.560000,70018187,63883995424
34299,2012-12-2,9:35:52,184.000000,217.120000,70024223,29148149413
34301,2012-10-0,11:29:11,392.000000,462.560000,70014136,28541614339
34303,2014-3-15,2:2:33,228.000000,269.040000,70005454,45783759342
34305,2014-6-27,17:34:30,146.000000,172.280000,70029226,43275129843
34307,2016-6-21,3:15:53,282.000000,332.760000,70004686,47161284169
34309,2015-4-4,5:28:28,269.000000,317.420000,70008278,39781952658
34311,2015-11-7,15:55:29,317.000000,374.060000,70000188,72367361423
34313,2014-7-16,23:54:28,241.000000,284.380000,70026942,14856412427
34315,2015-6-19,20:50:2,349.000000,411.820000,70014210,34563679841
34317,2015-7-16,1:41:16,128.000000,151.040000,70004389,72423193386
34319,2017-9-28,17:31:48,192.000000,226.560000,70012558,29171828774
34321,2016-12-4,7:42:18,324.000000,382.320000,70016303,17425996572
34323,2012-2-27,9:52:55,140.000000,165.200000,70001610,42496575455
34325,2016-6-27,2:53:55,170.000000,200.600000,70036343,62719687833
34327,2012-8-28,6:43:3,109.000000,128.620000,70039675,28553876235
34329,2013-1-26,12:49:23,189.000000,223.020000,70016066,45497659886
34331,2016-2-25,24:43:47,280.000000,330.400000,70012118,74367678695
34333,2012-12-2,5:23:27,101.000000,119.180000,70022181,71258515274
34335,2015-1-20,22:9:59,112.000000,132.160000,70019686,91549966627
34337,2016-9-27,24:19:25,190.000000,224.200000,70008193,66251342166
34339,2017-1-19,18:17:4,177.000000,208.860000,70007120,11362952164
34341,2017-6-17,9:23:40,167.000000,197.060000,70037108,36849439459
34343,2012-11-23,3:18:49,117.000000,138.060000,70016519,47123264944
34345,2014-8-1,10:30:6,331.000000,390.580000,70035132,11133934915
34347,2013-4-23,22:28:54,121.000000,142.780000,70004215,74867276824
34349,2011-6-4,7:53:44,143.000000,168.740000,70018930,24684268734
34351,2011-4-28,3:14:19,236.000000,278.480000,70032520,71239362464
34353,2013-9-10,21:52:11,197.000000,232.460000,70027974,45925362137
34355,2012-1-16,18:41:21,265.000000,312.700000,70037974,86213362454
34357,2015-12-17,10:33:22,180.000000,212.400000,70024245,61173618634
34359,2013-4-15,13:50:8,126.000000,148.680000,70012000,34466563114
34361,2014-1-23,7:38:8,125.000000,147.500000,70033613,23453813633
34363,2013-5-5,6:44:39,156.000000,184.080000,70026208,96374632487
34365,2016-1-11,23:28:58,283.000000,333.940000,70007966,48899132476
34367,2013-7-24,12:24:45,305.000000,359.900000,70014584,42957412757
34369,2012-7-27,13:14:10,361.000000,425.980000,70033117,67984521768
34371,2017-4-26,8:22:5,331.000000,390.580000,70002249,53336954569
34373,2015-4-2,7:36:47,300.000000,354.000000,70003992,69745489221
34375,2017-8-17,6:52:33,195.000000,230.100000,70018002,28464378519
34377,2017-7-18,21:46:29,311.000000,366.980000,70007512,64776518774
34379,2012-1-3,8:3:53,153.000000,180.540000,70023362,16547274796
34381,2013-7-7,10:46:46,122.000000,143.960000,70014019,43627795153
34383,2011-5-12,17:22:38,279.000000,329.220000,70038127,62231546385
34385,2015-9-1,8:53:10,378.000000,446.040000,70011257,75859848963
34387,2015-7-16,24:17:23,353.000000,416.540000,70025226,53571924674
34389,2012-10-6,3:23:11,303.000000,357.540000,70023641,56229243845
34391,2013-5-5,2:57:47,245.000000,289.100000,70025090,74812932766
34393,2012-3-8,3:10:59,336.000000,396.480000,70034029,71345697435
34395,2013-10-11,6:48:27,185.000000,218.300000,70039009,39114673488
34397,2014-11-26,9:0:28,346.000000,408.280000,70012967,43276643346
34399,2016-3-22,11:54:32,247.000000,291.460000,70000797,59187875174
34401,2011-7-13,6:7:48,186.000000,219.480000,70032854,56457757427
34403,2013-2-6,17:37:37,195.000000,230.100000,70010070,75659991479
34405,2014-9-27,13:42:8,276.000000,325.680000,70006289,82123882743
34407,2017-12-15,6:35:37,244.000000,287.920000,70001134,82516564764
34409,2015-12-13,19:42:53,189.000000,223.020000,70021405,69833868646
34411,2011-2-28,2:36:51,364.000000,429.520000,70038451,68732148178
34413,2014-8-9,17:26:59,240.000000,283.200000,70029222,51112689861
34415,2011-1-20,13:21:46,109.000000,128.620000,70007970,28323834131
34417,2011-11-24,15:27:14,187.000000,220.660000,70022325,73158935356
34419,2016-4-6,4:59:44,182.000000,214.760000,70007742,59753777391
34421,2012-9-3,7:18:52,271.000000,319.780000,70033623,31934591997
34423,2012-3-26,23:14:33,274.000000,323.320000,70037292,62892964575
34425,2016-5-16,5:30:18,389.000000,459.020000,70024810,35395947154
34427,2014-2-13,21:26:28,339.000000,400.020000,70035715,32756385793
34429,2014-1-26,9:27:15,378.000000,446.040000,70034587,34718144987
34431,2013-2-1,12:7:20,319.000000,376.420000,70010523,88247588762
34433,2016-12-19,18:2:20,269.000000,317.420000,70026136,34912741348
34435,2012-10-3,5:11:7,102.000000,120.360000,70008424,54528494427
34437,2012-5-1,10:51:18,339.000000,400.020000,70005978,28623251661
34439,2013-11-28,8:24:38,182.000000,214.760000,70029669,64593931796
34441,2014-8-21,10:12:3,349.000000,411.820000,70039949,92167276418
34443,2014-2-10,22:55:46,242.000000,285.560000,70022843,43389814482
34445,2016-5-1,7:32:26,328.000000,387.040000,70039925,59797579672
34447,2015-9-2,20:13:59,230.000000,271.400000,70032809,82697573648
34449,2016-4-5,13:27:17,161.000000,189.980000,70005764,75832971231
34451,2016-8-8,11:31:10,240.000000,283.200000,70034680,72815779823
34453,2015-6-19,7:3:26,108.000000,127.440000,70020801,97187125615
34455,2012-1-8,2:46:2,364.000000,429.520000,70016535,96357439147
34457,2016-1-28,11:57:56,160.000000,188.800000,70014636,34582776869
34459,2014-11-21,8:55:57,196.000000,231.280000,70002101,24815568993
34461,2012-12-1,4:25:58,376.000000,443.680000,70019481,97172739367
34463,2015-10-3,1:34:32,256.000000,302.080000,70006079,73769978291
34465,2016-10-23,7:48:9,113.000000,133.340000,70027428,76582224875
34467,2014-2-11,3:58:54,267.000000,315.060000,70030079,27216997845
34469,2014-9-3,23:39:47,326.000000,384.680000,70005216,49895231145
34471,2015-9-25,20:28:33,320.000000,377.600000,70004678,48991499252
34473,2017-7-20,17:18:30,281.000000,331.580000,70016083,54257462576
34475,2014-9-7,13:16:46,119.000000,140.420000,70024830,94926184335
34477,2014-5-18,14:57:35,235.000000,277.300000,70026072,48263692227
34479,2011-6-3,23:22:12,129.000000,152.220000,70021239,94794226156
34481,2015-6-5,1:14:16,296.000000,349.280000,70019747,84773233713
34483,2015-7-26,3:31:39,226.000000,266.680000,70006420,48121723575
34485,2012-6-2,13:29:14,216.000000,254.880000,70009775,18366563473
34487,2015-11-21,16:29:59,354.000000,417.720000,70003201,97724275174
34489,2011-1-12,18:8:17,375.000000,442.500000,70011589,89916915555
34491,2013-8-3,6:22:28,342.000000,403.560000,70008669,51155398515
34493,2016-10-17,10:51:54,136.000000,160.480000,70019894,42584162215
34495,2016-7-26,7:24:25,172.000000,202.960000,70033753,91521997162
34497,2014-6-1,19:2:2,226.000000,266.680000,70030688,97385712437
34499,2017-12-23,9:55:34,267.000000,315.060000,70003311,25199913272
34501,2017-2-10,2:43:0,153.000000,180.540000,70032940,35268817232
34503,2011-3-27,9:51:21,102.000000,120.360000,70027889,61266262739
34505,2016-8-13,12:48:30,149.000000,175.820000,70001564,63983939136
34507,2014-8-9,2:4:46,137.000000,161.660000,70012162,31691321261
34509,2011-1-20,15:51:45,396.000000,467.280000,70034395,65568877668
34511,2014-7-5,8:3:14,103.000000,121.540000,70011875,49555663877
34513,2017-12-2,13:2:41,245.000000,289.100000,70011725,24677445338
34515,2017-7-18,10:59:36,123.000000,145.140000,70010353,67944625748
34517,2012-9-6,17:41:23,352.000000,415.360000,70016346,78698373225
34519,2011-10-7,9:39:57,392.000000,462.560000,70012708,21785515258
34521,2011-12-23,6:1:20,272.000000,320.960000,70030020,49862199997
34523,2017-2-5,19:47:57,297.000000,350.460000,70009022,83217923224
34525,2013-6-17,10:40:1,343.000000,404.740000,70026709,31997457923
34527,2011-2-13,15:2:5,198.000000,233.640000,70027741,81312628439
34529,2015-3-2,3:45:44,319.000000,376.420000,70003665,42741959888
34531,2017-10-22,9:47:16,123.000000,145.140000,70015129,62585315945
34533,2017-5-5,8:31:37,371.000000,437.780000,70015423,53241888168
34535,2017-7-20,12:26:19,289.000000,341.020000,70016588,81962223661
34537,2017-5-27,19:12:51,275.000000,324.500000,70030879,63768369576
34539,2013-2-7,18:31:58,123.000000,145.140000,70017866,78542351698
34541,2011-4-18,21:20:17,233.000000,274.940000,70000328,85739351566
34543,2014-1-19,17:16:34,264.000000,311.520000,70000941,39968757151
34545,2011-7-13,17:40:7,123.000000,145.140000,70005487,64789496576
34547,2016-2-6,8:12:1,374.000000,441.320000,70017786,96978956749
34549,2011-9-8,24:36:12,139.000000,164.020000,70037140,29165459913
34551,2013-5-11,10:46:46,169.000000,199.420000,70005189,12565496874
34553,2013-2-9,13:58:6,216.000000,254.880000,70020729,43833946865
34555,2012-3-9,3:33:9,370.000000,436.600000,70002423,48193454814
34557,2015-9-4,16:16:41,276.000000,325.680000,70006809,58214748158
34559,2013-3-24,7:17:7,329.000000,388.220000,70014569,33983349775
34561,2016-4-2,13:7:14,206.000000,243.080000,70000821,94376846695
34563,2016-2-24,19:0:36,232.000000,273.760000,70001461,56323866579
34565,2016-11-21,13:54:47,339.000000,400.020000,70037079,95862196618
34567,2011-4-21,17:3:24,354.000000,417.720000,70020174,96151972323
34569,2014-1-24,19:17:17,301.000000,355.180000,70011333,94544125157
34571,2017-2-24,5:25:46,128.000000,151.040000,70033000,54485628815
34573,2011-11-4,5:53:18,314.000000,370.520000,70007453,46448837485
34575,2016-10-10,12:22:3,182.000000,214.760000,70036551,87448677741
34577,2011-12-15,7:9:42,297.000000,350.460000,70038832,87913214926
34579,2013-10-16,17:18:36,299.000000,352.820000,70011266,45386385636
34581,2014-5-10,11:1:36,382.000000,450.760000,70026291,12213737135
34583,2011-11-11,22:42:30,250.000000,295.000000,70038953,13745147296
34585,2016-10-15,20:50:47,133.000000,156.940000,70011143,37118676455
34587,2016-1-16,3:6:34,178.000000,210.040000,70025976,41937342977
