Num_Ticket, Fecha, Hora, Subtotal, Total, ClienteDNI
27106,2012-10-5,12:41:30,334.000000,394.120000,70036765
27108,2014-11-17,5:58:56,307.000000,362.260000,70017354
27110,2012-4-13,15:19:49,330.000000,389.400000,70022135
27112,2012-6-20,22:16:10,190.000000,224.200000,70038492
27114,2017-1-20,3:9:1,303.000000,357.540000,70031554
27116,2013-2-14,16:3:48,144.000000,169.920000,70037990
27118,2016-8-0,8:14:55,264.000000,311.520000,70003808
27120,2016-10-26,8:30:52,163.000000,192.340000,70035812
27122,2011-10-27,22:9:23,236.000000,278.480000,70030266
27124,2015-12-20,1:4:1,262.000000,309.160000,70030722
27126,2017-4-16,11:2:2,337.000000,397.660000,70025628
27128,2013-6-10,13:6:42,246.000000,290.280000,70034891
27130,2014-9-8,12:21:14,190.000000,224.200000,70032610
27132,2013-9-22,19:55:40,134.000000,158.120000,70008844
27134,2013-11-5,11:50:59,161.000000,189.980000,70036960
27136,2014-10-10,10:18:1,315.000000,371.700000,70017361
27138,2011-2-16,12:25:53,100.000000,118.000000,70027760
27140,2017-11-23,13:46:16,389.000000,459.020000,70019506
27142,2016-7-17,8:17:24,124.000000,146.320000,70026400
27144,2014-6-18,21:54:35,308.000000,363.440000,70033639
27146,2012-10-6,6:59:30,303.000000,357.540000,70030869
27148,2013-9-20,14:30:11,299.000000,352.820000,70038662
27150,2017-3-2,24:56:41,105.000000,123.900000,70000321
27152,2014-7-5,20:52:56,192.000000,226.560000,70004316
27154,2017-4-24,5:5:59,189.000000,223.020000,70037521
27156,2012-2-16,1:13:20,191.000000,225.380000,70009459
27158,2017-3-11,4:8:43,184.000000,217.120000,70028234
27160,2015-8-2,8:1:2,158.000000,186.440000,70039504
27162,2017-3-25,24:45:40,251.000000,296.180000,70039457
27164,2014-8-10,3:12:46,167.000000,197.060000,70024279
27166,2011-3-15,6:8:0,203.000000,239.540000,70023170
27168,2013-10-9,17:56:13,107.000000,126.260000,70018440
27170,2011-4-19,21:9:43,115.000000,135.700000,70023611
27172,2016-12-20,4:54:37,184.000000,217.120000,70005934
27174,2011-6-4,10:48:23,355.000000,418.900000,70013987
27176,2015-4-18,22:40:5,170.000000,200.600000,70020529
27178,2016-6-20,15:21:33,228.000000,269.040000,70028197
27180,2016-11-24,3:9:17,155.000000,182.900000,70007955
27182,2012-6-27,23:51:53,108.000000,127.440000,70032582
27184,2017-8-3,18:2:19,124.000000,146.320000,70028442
27186,2015-3-23,20:12:18,204.000000,240.720000,70036670
27188,2015-11-21,5:24:47,105.000000,123.900000,70016703
27190,2014-7-22,16:51:21,167.000000,197.060000,70014576
27192,2011-6-20,24:40:13,185.000000,218.300000,70006751
27194,2016-5-24,9:31:25,324.000000,382.320000,70013168
27196,2012-4-17,13:41:0,147.000000,173.460000,70031905
27198,2012-9-11,1:30:40,333.000000,392.940000,70024838
27200,2017-8-7,5:0:56,222.000000,261.960000,70028287
27202,2017-4-28,9:59:24,261.000000,307.980000,70033120
27204,2012-9-19,10:0:57,157.000000,185.260000,70014301
27206,2014-11-5,10:10:39,359.000000,423.620000,70010047
27208,2014-11-21,14:29:55,271.000000,319.780000,70007779
27210,2015-10-22,17:52:3,179.000000,211.220000,70010659
27212,2015-6-5,19:13:14,292.000000,344.560000,70015635
27214,2013-4-8,23:53:39,178.000000,210.040000,70014059
27216,2017-1-22,12:58:37,192.000000,226.560000,70012965
27218,2011-1-24,14:2:41,324.000000,382.320000,70037341
27220,2012-10-24,21:2:30,145.000000,171.100000,70034401
27222,2013-3-22,3:17:13,392.000000,462.560000,70010861
27224,2017-6-28,10:29:59,136.000000,160.480000,70023783
27226,2015-9-0,24:48:46,240.000000,283.200000,70008142
27228,2014-5-14,13:14:29,159.000000,187.620000,70012672
27230,2016-9-18,14:10:24,130.000000,153.400000,70001437
27232,2016-5-21,18:37:14,293.000000,345.740000,70010351
27234,2012-3-0,2:50:25,343.000000,404.740000,70029016
27236,2011-2-2,5:29:21,150.000000,177.000000,70015768
27238,2013-9-20,7:16:44,220.000000,259.600000,70019110
27240,2011-9-15,10:52:29,144.000000,169.920000,70014060
27242,2015-7-14,4:37:27,272.000000,320.960000,70001325
27244,2013-5-28,12:33:6,360.000000,424.800000,70024575
27246,2012-8-4,9:51:30,234.000000,276.120000,70006874
27248,2012-4-26,2:39:9,378.000000,446.040000,70036946
27250,2011-3-0,17:9:44,351.000000,414.180000,70032201
27252,2011-12-17,7:55:13,232.000000,273.760000,70007121
27254,2011-6-28,11:16:16,378.000000,446.040000,70035104
27256,2011-12-21,17:14:58,219.000000,258.420000,70006328
27258,2011-6-9,9:44:0,204.000000,240.720000,70013347
27260,2015-1-28,3:15:23,368.000000,434.240000,70015673
27262,2013-1-10,17:18:32,388.000000,457.840000,70016492
27264,2013-8-1,16:42:34,364.000000,429.520000,70037655
27266,2017-8-7,19:17:33,193.000000,227.740000,70010569
27268,2013-3-27,5:19:38,101.000000,119.180000,70002698
27270,2017-11-13,15:10:37,109.000000,128.620000,70034914
27272,2015-11-19,21:29:47,233.000000,274.940000,70018916
27274,2012-12-12,18:59:51,356.000000,420.080000,70018875
27276,2013-4-28,15:10:9,379.000000,447.220000,70034614
27278,2017-7-14,18:32:55,125.000000,147.500000,70003506
27280,2014-12-11,13:46:47,134.000000,158.120000,70024606
27282,2016-1-10,6:27:11,334.000000,394.120000,70020261
27284,2013-3-8,17:42:34,315.000000,371.700000,70039595
27286,2012-8-21,3:29:13,340.000000,401.200000,70021170
27288,2012-9-3,5:11:29,236.000000,278.480000,70018020
27290,2012-5-10,11:32:49,100.000000,118.000000,70039662
27292,2015-8-5,18:34:26,332.000000,391.760000,70029144
27294,2011-3-7,11:33:52,277.000000,326.860000,70009948
27296,2011-6-19,4:29:56,305.000000,359.900000,70028323
27298,2012-8-28,18:23:30,359.000000,423.620000,70008541
27300,2015-4-0,22:3:46,284.000000,335.120000,70021256
27302,2017-8-10,18:45:37,121.000000,142.780000,70028884
27304,2011-8-9,4:48:12,229.000000,270.220000,70025207
27306,2015-7-23,13:37:58,300.000000,354.000000,70024660
27308,2016-10-16,19:41:31,298.000000,351.640000,70009945
27310,2016-8-14,12:26:13,202.000000,238.360000,70005065
27312,2014-5-13,10:12:13,126.000000,148.680000,70034669
27314,2014-5-13,6:59:10,288.000000,339.840000,70033135
27316,2013-11-17,16:47:13,324.000000,382.320000,70019816
27318,2014-2-9,18:56:12,297.000000,350.460000,70023732
27320,2014-9-14,15:49:18,244.000000,287.920000,70002827
27322,2015-4-8,22:44:45,155.000000,182.900000,70034571
27324,2016-7-27,16:40:3,348.000000,410.640000,70037249
27326,2016-7-16,4:23:48,393.000000,463.740000,70037282
27328,2011-1-16,3:9:27,197.000000,232.460000,70012107
27330,2016-5-3,20:12:35,300.000000,354.000000,70008067
27332,2013-5-8,4:47:31,126.000000,148.680000,70027763
27334,2012-12-18,13:9:39,120.000000,141.600000,70004319
27336,2017-4-1,4:40:37,164.000000,193.520000,70036385
27338,2013-6-12,4:14:31,398.000000,469.640000,70010270
27340,2014-11-28,7:55:22,145.000000,171.100000,70038536
27342,2012-3-0,15:17:45,357.000000,421.260000,70023013
27344,2013-3-23,7:42:51,188.000000,221.840000,70000353
27346,2017-10-0,15:7:47,178.000000,210.040000,70012669
27348,2011-6-22,3:19:39,213.000000,251.340000,70004172
27350,2015-2-26,2:51:40,306.000000,361.080000,70030054
27352,2015-5-2,13:10:26,178.000000,210.040000,70039734
27354,2014-7-3,8:43:58,145.000000,171.100000,70009704
27356,2012-10-23,4:2:3,382.000000,450.760000,70031529
27358,2013-7-23,2:59:28,340.000000,401.200000,70007158
27360,2011-8-9,6:15:50,228.000000,269.040000,70024907
27362,2017-10-16,14:51:10,228.000000,269.040000,70039295
27364,2013-9-14,18:29:17,301.000000,355.180000,70036868
27366,2014-10-19,20:7:44,284.000000,335.120000,70036920
27368,2015-1-6,4:23:48,310.000000,365.800000,70029150
27370,2013-2-23,14:58:56,166.000000,195.880000,70008500
27372,2013-3-17,17:22:9,126.000000,148.680000,70008618
27374,2014-11-4,12:11:6,150.000000,177.000000,70002908
27376,2015-11-7,1:34:16,156.000000,184.080000,70023090
27378,2014-8-15,13:44:28,236.000000,278.480000,70009427
27380,2014-2-18,6:7:17,246.000000,290.280000,70035519
27382,2017-10-17,1:47:12,110.000000,129.800000,70028857
27384,2016-4-27,5:49:8,176.000000,207.680000,70034210
27386,2011-5-19,19:59:5,366.000000,431.880000,70016877
27388,2015-8-21,22:48:11,308.000000,363.440000,70010289
27390,2014-3-2,19:39:17,182.000000,214.760000,70022771
27392,2013-11-1,14:37:17,358.000000,422.440000,70003506
27394,2015-10-15,16:5:34,251.000000,296.180000,70005156
27396,2015-10-22,9:20:33,264.000000,311.520000,70021890
27398,2013-10-11,23:39:57,234.000000,276.120000,70016328
27400,2015-5-12,14:7:37,207.000000,244.260000,70002178
27402,2016-3-14,20:16:3,317.000000,374.060000,70034838
27404,2011-3-8,3:12:18,271.000000,319.780000,70020386
27406,2015-3-22,16:35:25,182.000000,214.760000,70000757
27408,2011-6-7,22:50:24,102.000000,120.360000,70025207
27410,2016-11-13,15:17:41,136.000000,160.480000,70006410
27412,2011-2-16,19:4:46,285.000000,336.300000,70000089
27414,2016-1-13,13:2:32,398.000000,469.640000,70022558
27416,2016-8-14,18:25:43,167.000000,197.060000,70029587
27418,2011-8-20,23:29:4,197.000000,232.460000,70031319
27420,2016-1-19,12:6:3,202.000000,238.360000,70012691
27422,2014-6-10,12:5:10,322.000000,379.960000,70006395
27424,2015-12-7,14:47:36,111.000000,130.980000,70032109
27426,2017-11-19,1:41:19,183.000000,215.940000,70007950
27428,2015-4-2,7:43:41,257.000000,303.260000,70020245
27430,2011-7-8,11:27:51,101.000000,119.180000,70013529
27432,2015-10-21,13:25:24,333.000000,392.940000,70021820
27434,2011-2-28,4:48:24,315.000000,371.700000,70033149
27436,2015-9-12,7:59:24,218.000000,257.240000,70026509
27438,2013-2-21,23:59:24,175.000000,206.500000,70004733
27440,2011-1-21,22:9:43,288.000000,339.840000,70007819
27442,2011-10-19,10:15:38,274.000000,323.320000,70025538
27444,2017-6-13,8:25:16,321.000000,378.780000,70013898
27446,2012-7-10,23:35:50,346.000000,408.280000,70023638
27448,2017-1-21,8:12:52,128.000000,151.040000,70025461
27450,2011-9-19,6:53:40,238.000000,280.840000,70011002
27452,2014-3-12,11:23:55,224.000000,264.320000,70029689
27454,2017-11-24,9:40:56,199.000000,234.820000,70030537
27456,2012-7-6,4:42:41,305.000000,359.900000,70036261
27458,2015-11-27,22:22:59,319.000000,376.420000,70021702
27460,2015-3-13,16:9:8,344.000000,405.920000,70024008
27462,2013-2-10,14:23:13,161.000000,189.980000,70005638
27464,2013-10-1,11:51:2,323.000000,381.140000,70020199
27466,2011-2-28,7:16:11,110.000000,129.800000,70012847
27468,2013-9-9,17:50:46,215.000000,253.700000,70010202
27470,2017-8-4,12:20:24,249.000000,293.820000,70024576
27472,2015-1-9,20:13:23,306.000000,361.080000,70014645
27474,2014-6-4,3:58:21,124.000000,146.320000,70033909
27476,2011-2-28,9:57:45,251.000000,296.180000,70011110
27478,2014-1-12,18:31:39,335.000000,395.300000,70034088
27480,2013-9-0,11:36:12,247.000000,291.460000,70033663
27482,2015-10-28,12:30:45,218.000000,257.240000,70007114
27484,2014-6-21,18:22:35,120.000000,141.600000,70032675
27486,2014-2-18,23:30:59,310.000000,365.800000,70026697
27488,2016-5-7,22:28:37,329.000000,388.220000,70014598
27490,2017-8-11,3:45:46,124.000000,146.320000,70013466
27492,2016-6-27,18:23:36,352.000000,415.360000,70027352
27494,2014-3-28,9:43:57,328.000000,387.040000,70003634
27496,2013-8-7,16:39:7,264.000000,311.520000,70026274
27498,2017-1-24,8:11:4,271.000000,319.780000,70022775
27500,2015-2-23,6:19:4,320.000000,377.600000,70035876
27502,2014-3-16,22:52:11,348.000000,410.640000,70025355
27504,2014-6-2,11:28:41,328.000000,387.040000,70013079
27506,2012-6-21,24:17:7,163.000000,192.340000,70037412
27508,2013-11-3,14:11:9,113.000000,133.340000,70008350
27510,2015-12-13,23:13:56,168.000000,198.240000,70028076
27512,2013-8-25,10:41:34,295.000000,348.100000,70007451
27514,2013-12-9,18:5:9,288.000000,339.840000,70026632
27516,2012-9-8,15:54:35,325.000000,383.500000,70033489
27518,2014-4-19,5:14:20,108.000000,127.440000,70034887
27520,2012-4-2,22:22:26,392.000000,462.560000,70023443
27522,2012-7-21,8:45:57,218.000000,257.240000,70001802
27524,2012-1-3,2:44:5,380.000000,448.400000,70039127
27526,2017-4-17,9:35:28,268.000000,316.240000,70015942
27528,2015-1-8,14:27:9,375.000000,442.500000,70016511
27530,2016-11-16,20:56:29,306.000000,361.080000,70012355
27532,2015-3-16,15:31:24,309.000000,364.620000,70012520
27534,2012-5-2,16:59:38,346.000000,408.280000,70001393
27536,2013-4-2,3:55:16,365.000000,430.700000,70004436
27538,2014-4-26,13:5:57,306.000000,361.080000,70030968
27540,2015-12-26,2:38:35,159.000000,187.620000,70000837
27542,2017-5-17,18:24:0,198.000000,233.640000,70013447
27544,2014-1-1,15:7:50,346.000000,408.280000,70019875
27546,2014-10-5,5:40:18,295.000000,348.100000,70015702
27548,2011-6-23,7:52:39,106.000000,125.080000,70011933
27550,2012-9-26,6:36:15,176.000000,207.680000,70011047
27552,2013-4-19,12:19:7,337.000000,397.660000,70002094
27554,2012-6-10,4:2:30,328.000000,387.040000,70016532
27556,2013-8-7,5:12:29,220.000000,259.600000,70024415
27558,2015-12-26,17:59:11,367.000000,433.060000,70027870
27560,2016-3-4,6:53:19,246.000000,290.280000,70036158
27562,2015-5-26,20:22:39,161.000000,189.980000,70024855
27564,2015-11-22,13:30:59,368.000000,434.240000,70013587
27566,2015-10-0,21:36:31,375.000000,442.500000,70003498
27568,2017-1-22,10:30:54,113.000000,133.340000,70007682
27570,2014-3-9,12:59:36,287.000000,338.660000,70005521
27572,2011-8-4,19:53:29,129.000000,152.220000,70029769
27574,2017-12-22,23:8:50,113.000000,133.340000,70012529
27576,2014-7-11,19:47:11,165.000000,194.700000,70000224
27578,2017-8-13,18:26:33,289.000000,341.020000,70032541
27580,2017-6-11,10:36:30,279.000000,329.220000,70034531
27582,2013-5-15,23:3:29,351.000000,414.180000,70004968
27584,2017-1-3,22:35:47,158.000000,186.440000,70012254
27586,2015-4-26,18:59:31,284.000000,335.120000,70035415
27588,2017-11-17,3:15:34,224.000000,264.320000,70015237
27590,2013-12-13,13:7:57,186.000000,219.480000,70038931
27592,2017-3-24,10:38:13,280.000000,330.400000,70007382
27594,2013-7-11,22:14:27,159.000000,187.620000,70005750
27596,2012-3-5,2:37:22,216.000000,254.880000,70023687
27598,2017-4-17,20:30:20,237.000000,279.660000,70020696
27600,2013-12-23,21:37:40,394.000000,464.920000,70037458
27602,2014-6-15,2:16:21,149.000000,175.820000,70024990
27604,2016-3-15,24:57:27,209.000000,246.620000,70035023
27606,2013-1-8,2:43:10,182.000000,214.760000,70036330
27608,2016-9-28,23:36:44,244.000000,287.920000,70032015
27610,2012-7-8,10:28:21,143.000000,168.740000,70039229
27612,2017-11-20,17:40:6,373.000000,440.140000,70039140
27614,2011-8-14,24:8:3,286.000000,337.480000,70015559
27616,2013-5-24,1:52:49,193.000000,227.740000,70000746
27618,2012-11-0,13:45:34,267.000000,315.060000,70025272
27620,2017-10-18,11:23:57,335.000000,395.300000,70004513
27622,2015-7-14,23:14:33,189.000000,223.020000,70030155
27624,2017-2-10,16:53:57,267.000000,315.060000,70025795
27626,2017-8-1,7:46:6,132.000000,155.760000,70014116
27628,2011-12-28,19:44:44,193.000000,227.740000,70006544
27630,2011-5-15,13:11:56,361.000000,425.980000,70025043
27632,2013-3-1,2:39:31,128.000000,151.040000,70011147
27634,2011-10-1,13:8:9,347.000000,409.460000,70004831
27636,2011-7-10,4:53:25,289.000000,341.020000,70012435
27638,2017-10-20,19:53:22,290.000000,342.200000,70015135
27640,2016-11-19,3:48:13,324.000000,382.320000,70008946
27642,2016-4-25,1:52:51,101.000000,119.180000,70038175
27644,2015-5-16,9:15:55,113.000000,133.340000,70035184
27646,2012-12-18,2:56:30,144.000000,169.920000,70014158
27648,2016-8-11,19:18:38,271.000000,319.780000,70026164
27650,2011-9-28,22:3:26,177.000000,208.860000,70027814
27652,2014-2-2,24:54:49,384.000000,453.120000,70003345
27654,2013-12-14,13:58:1,184.000000,217.120000,70032888
27656,2013-6-12,16:28:27,225.000000,265.500000,70002287
27658,2012-2-13,2:45:37,283.000000,333.940000,70025957
27660,2012-3-27,12:27:36,185.000000,218.300000,70034030
27662,2011-11-26,4:9:14,296.000000,349.280000,70032544
27664,2017-8-0,13:48:45,164.000000,193.520000,70024364
27666,2016-8-10,24:56:55,132.000000,155.760000,70000620
27668,2014-5-15,1:6:22,390.000000,460.200000,70031129
27670,2012-12-13,23:37:39,273.000000,322.140000,70002502
27672,2015-2-14,14:57:29,166.000000,195.880000,70018777
27674,2011-7-22,13:5:46,314.000000,370.520000,70007751
27676,2015-12-16,3:19:27,381.000000,449.580000,70008000
27678,2012-7-11,17:17:51,310.000000,365.800000,70034763
27680,2015-3-21,2:43:16,265.000000,312.700000,70023156
27682,2015-7-10,6:36:10,328.000000,387.040000,70001147
27684,2013-7-21,10:9:36,103.000000,121.540000,70022865
27686,2011-12-14,22:53:46,317.000000,374.060000,70025232
27688,2012-2-2,24:31:48,396.000000,467.280000,70030746
27690,2012-1-15,13:54:47,149.000000,175.820000,70008440
27692,2016-6-4,13:15:5,313.000000,369.340000,70027105
27694,2013-10-14,14:8:46,184.000000,217.120000,70032390
27696,2014-11-4,2:3:3,383.000000,451.940000,70016122
27698,2013-1-7,13:12:49,128.000000,151.040000,70014007
27700,2013-5-15,19:37:22,127.000000,149.860000,70037305
27702,2013-7-22,17:15:2,140.000000,165.200000,70015725
27704,2016-11-20,7:48:16,171.000000,201.780000,70007127
27706,2011-9-9,18:24:18,159.000000,187.620000,70039623
27708,2014-6-12,9:49:28,390.000000,460.200000,70039489
27710,2013-4-25,2:25:12,106.000000,125.080000,70007899
27712,2015-10-15,15:47:56,165.000000,194.700000,70003926
27714,2011-2-17,20:57:20,310.000000,365.800000,70005275
27716,2014-1-25,10:34:42,290.000000,342.200000,70027461
27718,2013-11-27,14:5:42,266.000000,313.880000,70018259
27720,2012-7-23,15:16:3,212.000000,250.160000,70034916
27722,2017-10-3,22:10:31,263.000000,310.340000,70023129
27724,2011-5-15,21:57:12,395.000000,466.100000,70038008
27726,2015-10-23,15:59:46,301.000000,355.180000,70000526
27728,2016-8-27,5:30:27,242.000000,285.560000,70025888
27730,2015-11-27,16:35:33,397.000000,468.460000,70033100
27732,2012-6-10,11:37:36,209.000000,246.620000,70002465
27734,2016-11-6,2:48:57,376.000000,443.680000,70014777
27736,2014-8-0,21:51:44,111.000000,130.980000,70002550
27738,2012-5-23,5:55:51,364.000000,429.520000,70037232
27740,2017-12-9,19:28:8,204.000000,240.720000,70006190
27742,2017-5-22,18:55:40,310.000000,365.800000,70032475
27744,2015-8-13,8:26:22,346.000000,408.280000,70031455
27746,2013-4-1,8:24:22,173.000000,204.140000,70032658
27748,2015-4-18,4:50:41,329.000000,388.220000,70038175
27750,2015-10-6,4:18:17,269.000000,317.420000,70033638
27752,2011-10-9,18:56:48,222.000000,261.960000,70034512
27754,2013-1-25,7:56:32,274.000000,323.320000,70039131
27756,2011-6-5,15:8:31,232.000000,273.760000,70028022
27758,2017-6-10,1:7:2,299.000000,352.820000,70027740
27760,2011-8-18,1:32:22,162.000000,191.160000,70018925
27762,2017-6-13,18:42:51,175.000000,206.500000,70009777
27764,2016-5-21,10:9:58,361.000000,425.980000,70016119
27766,2012-12-25,20:9:53,155.000000,182.900000,70005094
27768,2013-8-22,7:19:25,147.000000,173.460000,70018417
27770,2014-7-5,2:40:20,291.000000,343.380000,70008656
27772,2016-8-18,4:51:0,150.000000,177.000000,70002166
27774,2016-2-15,17:24:2,267.000000,315.060000,70000209
27776,2012-5-0,5:3:41,286.000000,337.480000,70014899
27778,2017-12-20,15:57:14,134.000000,158.120000,70020308
27780,2017-9-18,16:39:51,143.000000,168.740000,70000474
27782,2017-11-3,5:59:22,237.000000,279.660000,70033980
27784,2012-10-19,16:37:41,303.000000,357.540000,70024580
27786,2013-8-25,20:58:3,177.000000,208.860000,70032926
27788,2015-10-2,21:29:17,289.000000,341.020000,70022368
27790,2012-4-27,19:37:22,377.000000,444.860000,70036421
27792,2017-3-14,7:35:45,186.000000,219.480000,70022915
27794,2012-2-4,16:33:37,140.000000,165.200000,70010852
27796,2011-11-23,21:43:11,241.000000,284.380000,70033437
27798,2011-9-28,15:59:57,292.000000,344.560000,70007048
27800,2014-1-18,20:3:57,254.000000,299.720000,70007410
27802,2014-2-7,11:15:35,352.000000,415.360000,70027997
27804,2013-2-16,2:47:55,159.000000,187.620000,70013073
27806,2017-10-13,7:33:20,349.000000,411.820000,70011920
27808,2012-9-27,7:21:52,382.000000,450.760000,70017716
27810,2015-2-3,22:15:54,301.000000,355.180000,70007154
27812,2015-1-1,10:13:54,329.000000,388.220000,70032122
27814,2015-11-16,1:23:16,248.000000,292.640000,70009061
27816,2011-7-14,16:31:20,165.000000,194.700000,70012462
27818,2016-10-22,16:59:8,154.000000,181.720000,70016711
27820,2012-6-20,10:41:28,122.000000,143.960000,70023905
27822,2017-8-5,1:9:39,207.000000,244.260000,70032500
27824,2014-5-14,22:11:21,254.000000,299.720000,70014339
27826,2017-1-4,15:21:26,186.000000,219.480000,70000830
27828,2017-10-14,17:26:26,394.000000,464.920000,70031510
27830,2015-7-0,5:37:46,297.000000,350.460000,70008729
27832,2013-5-6,17:8:3,185.000000,218.300000,70030257
27834,2017-2-19,19:25:45,103.000000,121.540000,70021663
27836,2012-1-16,7:9:59,118.000000,139.240000,70023097
27838,2016-3-3,2:56:19,217.000000,256.060000,70010938
27840,2013-10-6,17:41:4,339.000000,400.020000,70024767
27842,2015-9-24,8:58:45,122.000000,143.960000,70006516
27844,2017-6-16,4:17:54,326.000000,384.680000,70023536
27846,2014-2-10,9:16:39,338.000000,398.840000,70008326
27848,2011-2-21,20:14:22,246.000000,290.280000,70019403
27850,2013-12-20,23:7:29,346.000000,408.280000,70035327
27852,2012-6-7,11:11:13,219.000000,258.420000,70020176
27854,2013-7-3,6:31:39,350.000000,413.000000,70011742
27856,2013-7-0,2:47:44,106.000000,125.080000,70017980
27858,2013-9-20,18:43:41,170.000000,200.600000,70014594
27860,2014-4-8,14:57:40,385.000000,454.300000,70039760
27862,2016-4-22,11:33:20,332.000000,391.760000,70036009
27864,2017-8-27,16:37:44,180.000000,212.400000,70024665
27866,2015-5-13,7:28:19,340.000000,401.200000,70038329
27868,2017-1-25,12:31:46,298.000000,351.640000,70000684
27870,2013-5-24,16:56:20,253.000000,298.540000,70033235
27872,2017-2-7,4:57:18,223.000000,263.140000,70004963
27874,2014-12-26,23:15:51,282.000000,332.760000,70018640
27876,2012-5-3,11:32:39,177.000000,208.860000,70024661
27878,2011-2-2,3:34:16,377.000000,444.860000,70008132
27880,2012-11-21,16:11:43,102.000000,120.360000,70008531
27882,2014-11-14,1:9:35,298.000000,351.640000,70038793
27884,2017-11-28,21:55:53,304.000000,358.720000,70024340
27886,2014-11-24,18:51:23,200.000000,236.000000,70005967
27888,2014-1-20,12:58:47,131.000000,154.580000,70006284
27890,2013-7-22,23:8:2,309.000000,364.620000,70005490
27892,2017-3-27,5:5:27,112.000000,132.160000,70000522
27894,2015-1-11,23:50:19,135.000000,159.300000,70012658
27896,2017-9-5,5:8:7,207.000000,244.260000,70022992
27898,2015-8-27,24:41:51,153.000000,180.540000,70002816
27900,2014-2-22,19:15:59,126.000000,148.680000,70026401
27902,2014-3-23,8:39:12,184.000000,217.120000,70032663
27904,2013-6-24,19:37:3,283.000000,333.940000,70005719
27906,2016-3-17,13:25:27,359.000000,423.620000,70005281
27908,2015-4-27,12:16:55,275.000000,324.500000,70003750
27910,2017-10-7,5:35:36,200.000000,236.000000,70023336
27912,2014-4-1,8:8:28,311.000000,366.980000,70000116
27914,2011-6-10,17:59:15,375.000000,442.500000,70008178
27916,2014-9-12,19:35:30,306.000000,361.080000,70017444
27918,2012-6-4,23:50:59,255.000000,300.900000,70034073
27920,2017-3-2,17:17:32,280.000000,330.400000,70009048
27922,2013-4-23,3:45:56,343.000000,404.740000,70015860
27924,2014-8-14,17:7:9,259.000000,305.620000,70018643
27926,2014-12-19,7:44:10,109.000000,128.620000,70015391
27928,2011-6-12,21:11:45,169.000000,199.420000,70033717
27930,2015-5-5,3:31:31,247.000000,291.460000,70039604
27932,2016-5-27,18:15:53,342.000000,403.560000,70016035
27934,2011-10-20,8:0:50,340.000000,401.200000,70016316
27936,2014-6-0,15:26:4,269.000000,317.420000,70013187
27938,2014-11-27,13:54:51,242.000000,285.560000,70017235
27940,2011-3-22,4:35:42,315.000000,371.700000,70022076
27942,2011-1-23,8:58:57,199.000000,234.820000,70039340
27944,2014-3-16,19:7:27,191.000000,225.380000,70034298
27946,2015-9-3,20:35:4,147.000000,173.460000,70004224
27948,2015-8-15,3:38:47,130.000000,153.400000,70003512
27950,2017-10-13,20:34:55,205.000000,241.900000,70011570
27952,2012-3-19,9:32:14,262.000000,309.160000,70034688
27954,2013-3-19,3:51:57,273.000000,322.140000,70010781
27956,2012-10-16,18:56:39,187.000000,220.660000,70026210
27958,2015-12-0,3:9:39,187.000000,220.660000,70033020
27960,2017-10-15,17:3:59,345.000000,407.100000,70015868
27962,2014-2-14,18:55:51,328.000000,387.040000,70029215
27964,2013-12-23,7:56:56,128.000000,151.040000,70030248
27966,2017-1-11,13:11:19,278.000000,328.040000,70037567
27968,2017-3-20,6:4:47,326.000000,384.680000,70009540
27970,2012-11-23,24:15:27,298.000000,351.640000,70034366
27972,2015-9-0,9:19:49,377.000000,444.860000,70032807
27974,2011-4-8,17:19:0,171.000000,201.780000,70013994
27976,2014-9-23,20:35:43,190.000000,224.200000,70018865
27978,2016-1-26,18:38:38,345.000000,407.100000,70023158
27980,2013-9-19,15:17:56,317.000000,374.060000,70026287
27982,2015-3-24,1:9:44,316.000000,372.880000,70017857
27984,2016-9-21,17:17:59,374.000000,441.320000,70035205
27986,2014-12-25,6:40:23,341.000000,402.380000,70023504
27988,2016-3-2,3:59:56,212.000000,250.160000,70002597
27990,2016-5-5,24:7:44,128.000000,151.040000,70017408
27992,2011-12-27,20:44:45,256.000000,302.080000,70021194
27994,2016-1-19,11:23:45,348.000000,410.640000,70024552
27996,2013-5-3,13:46:6,282.000000,332.760000,70016734
27998,2011-4-4,16:35:53,310.000000,365.800000,70033222
28000,2017-7-27,20:30:51,188.000000,221.840000,70037604
28002,2015-3-13,11:54:59,376.000000,443.680000,70019001
28004,2012-9-9,2:52:5,111.000000,130.980000,70014709
28006,2017-3-24,24:45:8,222.000000,261.960000,70032042
28008,2017-3-8,23:57:55,318.000000,375.240000,70029836
28010,2013-6-23,15:48:17,168.000000,198.240000,70008507
28012,2014-1-22,9:48:44,210.000000,247.800000,70012885
28014,2013-10-1,24:27:12,360.000000,424.800000,70014973
28016,2016-11-14,3:5:25,232.000000,273.760000,70016250
28018,2011-6-10,21:10:5,182.000000,214.760000,70037682
28020,2017-3-10,23:42:25,161.000000,189.980000,70021585
28022,2014-7-16,2:7:3,175.000000,206.500000,70008645
28024,2017-1-15,19:26:31,396.000000,467.280000,70006550
28026,2012-2-20,11:6:17,242.000000,285.560000,70008769
28028,2017-11-17,11:28:59,176.000000,207.680000,70038172
28030,2011-9-0,6:6:33,316.000000,372.880000,70028130
28032,2017-7-16,13:58:33,104.000000,122.720000,70015577
28034,2014-11-16,14:59:48,105.000000,123.900000,70002308
