DNI_Empleado,DNI_Administrador,Nombre,Apellido_Materno,Apellido_Paterno,Fecha_Nac,Direccion,DepartamentoNombre,AgenciaNombre
28601393,30406888,Elnora,Wilson,Thomas,1985-11-5,-12.93/-77.46,Ventas,Terrapuerto Trujillo
19220303,21145533,Esperanza,Jackson,Taylor,1984-3-20,-12.05/-77.62,Ventas,Talara
62479968,21145533,Virgil,Thomas,Lee,1996-8-25,-12.71/-77.15,Limpieza,Plaza Norte
95184809,86064896,Wilma,Thompson,Davis,1993-11-28,-12.92/-77.93,Asistentes,Lima
68230537,21145533,Forrest,Davis,Rodriguez,1978-8-1,-12.08/-77.08,Ventas,Tumbes
87001314,30406888,Mettie,Moore,Taylor,1980-10-5,-12.96/-77.12,Ventas,Plaza Norte
94124224,94364596,Stevie,Brown,Johnson,1972-5-9,-12.32/-77.44,Conductores,Sullana
51168962,30406888,Adriel,White,Brown,1979-10-11,-12.73/-77.88,Conductores,Plaza Norte
14547094,94364596,Donnie,Lee,Martin,1991-3-19,-12.09/-77.76,Asistentes,Sullana
49976364,30406888,Clearence,Martinez,Thompson,1974-8-6,-12.40/-77.05,Conductores,Piura Terminal
13412349,21145533,Camilla,Wilson,Lee,1977-5-12,-12.64/-77.02,Limpieza,Terrapuerto Trujillo
12167404,21145533,Buelah,Moore,Jones,1975-1-4,-12.88/-77.46,Ventas,Máncora
59678052,94364596,Damian,Thompson,Lee,1983-4-11,-12.81/-77.46,Asistentes,Paita
59732819,86064896,Dottie,Brown,Davis,1991-7-27,-12.28/-77.57,Conductores,Máncora
35747954,86064896,Buren,Lee,White,1970-2-21,-12.35/-77.66,Conductores,Tumbes
93430459,30406888,Lyle,Johnson,Johnson,1975-7-4,-12.61/-77.80,Ventas,Paita
88796224,30406888,Ricki,Miller,Miller,1972-9-16,-12.45/-77.17,Limpieza,Plaza Norte
47618898,94364596,Betsy,Johnson,Jones,1986-8-23,-12.05/-77.06,Asistentes,Sullana
91816474,94364596,Krystin,Taylor,Jones,1981-6-21,-12.94/-77.32,Ventas,Máncora
64788484,86064896,Landin,Taylor,Johnson,1993-3-26,-12.26/-77.55,Conductores,Piura Terminal
86690214,94364596,Ema,Wilson,Garcia,1994-8-12,-12.52/-77.28,Limpieza,Chiclayo
73834670,21145533,Lida,Jackson,Garcia,1990-7-11,-12.61/-77.23,Limpieza,Chiclayo
56520078,21145533,Kaila,Martinez,Taylor,1991-3-17,-12.76/-77.49,Asistentes,Máncora
43306681,86064896,Ally,Jackson,Taylor,1974-7-10,-12.68/-77.71,Asistentes,Chimbote
71513202,94364596,Katrina,Martinez,Thomas,1994-8-8,-12.14/-77.47,Ventas,Paita
46407299,94364596,Latanya,Miller,Brown,1998-7-1,-12.42/-77.24,Conductores,Piura Terminal
46896423,21145533,Meryl,Rodriguez,Brown,1974-5-3,-12.15/-77.61,Asistentes,Los Organos
35148382,94364596,Roman,White,Martinez,1972-7-28,-12.13/-77.76,Ventas,Chimbote
50197801,21145533,Lance,Johnson,Garcia,1997-3-21,-12.61/-77.11,Asistentes,Máncora
80529037,21145533,Tammy,Smith,Martin,1984-5-3,-12.93/-77.55,Asistentes,Paita
66654037,86064896,Matt,Williams,Jackson,1971-1-4,-12.64/-77.95,Conductores,Oficina Bolivar
99816131,94364596,Judie,Jones,Wilson,1977-11-28,-12.84/-77.71,Asistentes,Lima
05660025,86064896,Vashon,Jackson,Johnson,1971-12-27,-12.44/-77.72,Asistentes,Chiclayo
58799190,86064896,Sharde,Rodriguez,Martin,1981-12-28,-12.57/-77.24,Ventas,Los Organos
01792134,86064896,Eppie,Johnson,Martin,1988-10-22,-12.09/-77.85,Limpieza,Lima
68791745,21145533,Erle,Rodriguez,Moore,1981-12-28,-12.30/-77.42,Ventas,Lima
73387205,21145533,Evette,Williams,Johnson,1988-11-0,-12.17/-77.38,Ventas,Lima
18009033,30406888,Armond,Williams,Davis,1975-6-2,-12.53/-77.33,Conductores,Lima
73384212,94364596,Kylan,Smith,Moore,1986-2-14,-12.08/-77.34,Limpieza,Plaza Norte
71844117,94364596,Mathilda,Anderson,Taylor,1996-4-25,-12.56/-77.07,Limpieza,Talara
01215231,86064896,Hallie,Davis,Anderson,1984-12-27,-12.58/-77.25,Limpieza,Terrapuerto Trujillo
76063922,30406888,Charlotte,Taylor,White,1989-10-20,-12.23/-77.62,Conductores,Oficina Bolivar
77588645,86064896,Zeb,Jackson,Lee,1985-12-25,-12.04/-77.81,Limpieza,Plaza Norte
01172606,21145533,Jimena,Anderson,Jackson,1992-11-16,-12.30/-77.69,Ventas,Plaza Norte
70542145,94364596,Estell,Lee,Thompson,1999-4-12,-12.58/-77.85,Limpieza,Oficina Bolivar
41467498,30406888,Ellery,Smith,Jackson,1992-7-12,-12.26/-77.26,Asistentes,Máncora
26656421,30406888,Elia,Miller,Brown,1979-8-8,-12.87/-77.74,Asistentes,Oficina Juan Pablo
76191939,86064896,Gwyneth,Williams,Garcia,1975-5-10,-12.60/-77.49,Limpieza,Piura Terminal
23553257,30406888,Bernardine,Anderson,Jackson,1990-5-5,-12.39/-77.28,Limpieza,Oficina Bolivar
47742911,94364596,Javonte,Johnson,Thomas,1978-5-10,-12.95/-77.04,Ventas,Oficina Juan Pablo
34635675,21145533,Leslie,Wilson,Thompson,1977-8-11,-12.33/-77.65,Conductores,Tumbes
71143650,21145533,Vicy,Garcia,Rodriguez,1992-5-14,-12.67/-77.62,Conductores,Oficina Juan Pablo
60286534,86064896,Warren,Davis,Thomas,1981-4-14,-12.57/-77.35,Limpieza,Los Organos
73879532,94364596,Coty,Miller,Miller,1990-2-15,-12.80/-77.44,Asistentes,Paita
27836704,21145533,Jalissa,Thompson,Davis,1977-5-10,-12.07/-77.23,Limpieza,Tumbes
91610894,21145533,Rolla,Johnson,Anderson,1994-9-26,-12.70/-77.20,Limpieza,Oficina Bolivar
03021744,21145533,Bessie,Davis,Taylor,1981-6-15,-12.14/-77.38,Ventas,Oficina Juan Pablo
61776966,21145533,Vicky,Moore,Martinez,1992-5-4,-12.56/-77.11,Ventas,Tumbes
93713122,94364596,Jered,Smith,Brown,1985-8-15,-12.74/-77.20,Asistentes,Chimbote
37679443,86064896,Hermina,White,White,1985-2-14,-12.36/-77.07,Ventas,Talara
10340822,86064896,Cristopher,Smith,Jackson,1976-8-25,-12.75/-77.21,Conductores,Lima
88374123,30406888,Kandy,Miller,Moore,1993-8-24,-12.07/-77.14,Limpieza,Máncora
15591082,94364596,Okey,Wilson,Lee,1972-11-3,-12.60/-77.26,Asistentes,Tumbes
22319233,94364596,Sally,Jackson,Smith,1977-6-13,-12.68/-77.68,Ventas,Tumbes
80514772,94364596,Jerrie,Lee,Smith,1983-2-4,-12.25/-77.88,Ventas,Oficina Juan Pablo
88136006,86064896,Verlene,Moore,Jackson,1999-12-18,-12.70/-77.90,Conductores,Chiclayo
82728446,86064896,China,Williams,Wilson,1983-6-19,-12.79/-77.93,Ventas,Talara
23139321,94364596,Rudolf,Garcia,Brown,1991-4-15,-12.75/-77.17,Conductores,Oficina Bolivar
45850744,94364596,Shanda,Lee,Davis,1990-11-8,-12.35/-77.74,Ventas,Talara
20113683,94364596,Park,Anderson,Thompson,1994-7-15,-12.01/-77.74,Conductores,Tumbes
84227981,94364596,Earl,Brown,Williams,1981-8-17,-12.12/-77.22,Limpieza,Máncora
51659753,21145533,Stevan,Williams,White,1992-3-3,-12.66/-77.40,Limpieza,Sullana
71255667,94364596,Zenobia,Williams,Lee,1993-8-24,-12.40/-77.54,Asistentes,Oficina Bolivar
96288848,30406888,Fleda,Brown,Lee,1972-12-26,-12.27/-77.57,Limpieza,Oficina Juan Pablo
70037091,94364596,Mahalie,Martinez,Johnson,1977-4-12,-12.65/-77.13,Asistentes,Chimbote
76149069,30406888,Marlena,Miller,Rodriguez,1985-2-16,-12.80/-77.29,Asistentes,Paita Terminal
12797470,94364596,Payton,Anderson,Lee,1975-4-23,-12.19/-77.72,Limpieza,Lima
68877059,86064896,Okey,White,Smith,1984-9-11,-12.95/-77.24,Asistentes,Tumbes
50992007,94364596,Tyquan,Martin,Martinez,1983-11-27,-12.22/-77.70,Ventas,Piura Terminal
53873369,21145533,Willa,Thompson,Brown,1993-5-10,-12.22/-77.44,Conductores,Oficina Juan Pablo
81620060,94364596,Lori,Lee,Jones,1974-12-2,-12.01/-77.99,Ventas,Paita Terminal
64168594,94364596,Madeline,Wilson,Miller,1999-10-0,-12.64/-77.03,Asistentes,Oficina Juan Pablo
23897196,30406888,Erlinda,Smith,Williams,1976-9-12,-12.63/-77.41,Limpieza,Talara
67202665,86064896,Richelle,Martin,Lee,1983-5-24,-12.72/-77.30,Conductores,Los Organos
39815377,86064896,Marcia,Thompson,Wilson,1984-7-8,-12.66/-77.23,Limpieza,Plaza Norte
84583953,86064896,Otelia,Taylor,Anderson,1997-11-11,-12.98/-77.55,Limpieza,Paita Terminal
48083668,94364596,Myranda,Johnson,Williams,1989-4-19,-12.89/-77.78,Asistentes,Paita Terminal
96717734,94364596,Tevin,Martinez,Moore,1978-11-8,-12.58/-77.48,Limpieza,Oficina Bolivar
75926104,86064896,Casimiro,Brown,Rodriguez,1977-8-13,-12.81/-77.42,Asistentes,Talara
56657607,94364596,Rollin,Jones,Davis,1989-1-2,-12.81/-77.30,Limpieza,Tumbes
60855159,30406888,Hassan,Smith,Miller,1970-11-11,-12.88/-77.01,Asistentes,Talara
65287597,86064896,Jerri,Anderson,Davis,1994-3-28,-12.11/-77.99,Conductores,Oficina Bolivar
90608689,21145533,Reginald,Anderson,Thomas,1993-10-14,-12.83/-77.25,Asistentes,Lima
87045354,94364596,Shay,Jackson,Wilson,1974-6-13,-12.94/-77.45,Ventas,Los Organos
75707382,30406888,Christoper,Rodriguez,Miller,1995-2-24,-12.19/-77.75,Asistentes,Talara
58587192,21145533,Maureen,Wilson,Thompson,1995-2-25,-12.45/-77.49,Ventas,Plaza Norte
28477684,94364596,Rita,Rodriguez,Garcia,1990-9-25,-12.39/-77.83,Asistentes,Lima
06383144,21145533,Tamya,Brown,Anderson,1981-2-18,-12.08/-77.96,Ventas,Chiclayo
71932087,21145533,Willis,Jones,Rodriguez,1981-7-26,-12.71/-77.84,Conductores,Oficina Juan Pablo
17247363,30406888,Jerold,Moore,Garcia,1983-7-2,-12.98/-77.66,Asistentes,Chimbote
14258422,21145533,Allie,Rodriguez,Garcia,1995-10-4,-12.09/-77.53,Ventas,Talara
99256042,94364596,Virgle,Johnson,Brown,1988-6-13,-12.55/-77.00,Asistentes,Oficina Bolivar
64912016,21145533,Jaidyn,Jackson,Jones,1998-12-5,-12.54/-77.08,Conductores,Talara
13599241,86064896,Jeanine,Martin,Thomas,1998-1-20,-12.19/-77.28,Conductores,Sullana
24612073,86064896,Elian,Lee,Wilson,1984-3-27,-12.45/-77.09,Limpieza,Los Organos
43059268,94364596,Debra,Thompson,Rodriguez,1999-6-13,-12.60/-77.95,Asistentes,Máncora
81238877,86064896,Michele,Garcia,Martinez,1996-10-20,-12.91/-77.96,Conductores,Sullana
65109264,21145533,Kipp,Thompson,Taylor,1994-9-14,-12.87/-77.65,Asistentes,Chiclayo
27321717,86064896,Buelah,Wilson,Martinez,1975-12-22,-12.65/-77.35,Ventas,Piura Terminal
05422307,21145533,Levina,Jones,Martin,1984-5-9,-12.56/-77.75,Asistentes,Paita
94887364,94364596,Angelo,Martinez,Garcia,1970-10-9,-12.92/-77.24,Asistentes,Máncora
03243820,94364596,Margarett,Garcia,White,1978-7-20,-12.76/-77.40,Limpieza,Oficina Juan Pablo
66139343,94364596,Ason,Anderson,Moore,1976-2-16,-12.42/-77.43,Ventas,Terrapuerto Trujillo
13819691,86064896,Maud,Smith,Williams,1989-5-11,-12.74/-77.86,Asistentes,Piura Terminal
44250593,94364596,Kael,Jackson,Martin,1982-10-8,-12.36/-77.53,Limpieza,Máncora
78781150,21145533,Alanna,Wilson,Garcia,1973-12-26,-12.78/-77.04,Limpieza,Chiclayo
86023878,21145533,Emmy,Brown,Rodriguez,1992-3-16,-12.50/-77.84,Conductores,Los Organos
80159125,30406888,Wood,Thomas,Williams,1984-6-28,-12.68/-77.52,Conductores,Tumbes
80025081,30406888,Rolland,Brown,Miller,1989-8-17,-12.64/-77.71,Conductores,Oficina Juan Pablo
24950743,21145533,Brittney,Davis,Taylor,1984-4-0,-12.87/-77.55,Ventas,Los Organos
09489940,21145533,Allyssa,White,Miller,1970-9-25,-12.27/-77.15,Asistentes,Lima
22654331,86064896,Vina,Thomas,Thompson,1972-7-12,-12.50/-77.52,Ventas,Chimbote
35254291,94364596,Pearline,Martinez,Moore,1987-2-9,-12.74/-77.82,Ventas,Paita Terminal
50623778,86064896,Willow,Jones,Smith,1987-10-24,-12.74/-77.57,Ventas,Plaza Norte
61298692,94364596,Cass,Wilson,Rodriguez,1984-5-8,-12.56/-77.32,Asistentes,Chiclayo
18343912,21145533,Tawny,Lee,White,1983-2-1,-12.12/-77.37,Conductores,Máncora
52975557,86064896,Whitney,Smith,Brown,1994-7-13,-12.38/-77.99,Conductores,Paita
04934353,30406888,Dusty,Moore,Martinez,1982-8-23,-12.12/-77.78,Ventas,Los Organos
96506356,30406888,Adele,Brown,Williams,1996-6-26,-12.30/-77.54,Conductores,Paita
88638046,30406888,Karley,Miller,Miller,1998-4-14,-12.90/-77.69,Ventas,Terrapuerto Trujillo
19080237,21145533,Doc,Taylor,Smith,1987-3-16,-12.10/-77.58,Ventas,Tumbes
49873083,30406888,Lucio,Davis,Jackson,1999-10-21,-12.07/-77.32,Asistentes,Máncora
59860998,30406888,Malorie,Jackson,Jackson,1970-8-11,-12.19/-77.98,Limpieza,Paita Terminal
74677679,86064896,Erich,Davis,Johnson,1994-2-18,-12.92/-77.10,Limpieza,Chiclayo
00898726,21145533,Cleora,Jackson,Thomas,1988-8-18,-12.25/-77.40,Limpieza,Plaza Norte
26728018,94364596,Julie,Anderson,Miller,1995-12-20,-12.15/-77.75,Conductores,Talara
65431051,30406888,Johannah,Smith,Williams,1999-2-0,-12.53/-77.42,Asistentes,Piura Terminal
00138855,86064896,Darrell,Thompson,Johnson,1973-1-14,-12.66/-77.37,Asistentes,Lima
42314686,94364596,Hurbert,Johnson,Anderson,1992-3-11,-12.46/-77.34,Limpieza,Sullana
00567225,86064896,Zandra,Williams,Martinez,1973-1-21,-12.06/-77.40,Ventas,Plaza Norte
81748582,30406888,Berdie,Martinez,Williams,1970-8-24,-12.88/-77.12,Conductores,Los Organos
54518310,21145533,Dawne,Lee,Thomas,1998-11-23,-12.02/-77.09,Asistentes,Piura Terminal
97907709,21145533,Olene,White,Brown,1975-1-20,-12.18/-77.93,Asistentes,Piura Terminal
08132353,21145533,Elmo,Davis,Taylor,1974-9-23,-12.36/-77.71,Conductores,Los Organos
30150963,21145533,Kalene,Williams,Miller,1993-11-13,-12.78/-77.44,Conductores,Talara
23606269,94364596,Woodrow,Brown,Jones,1982-6-28,-12.38/-77.65,Ventas,Oficina Bolivar
85236002,30406888,London,Wilson,Johnson,1989-12-11,-12.29/-77.70,Asistentes,Piura Terminal
08434482,21145533,Harlow,Thompson,Wilson,1971-9-17,-12.06/-77.65,Ventas,Sullana
66025267,30406888,Jayde,Lee,Martinez,1990-7-20,-12.45/-77.69,Limpieza,Paita Terminal
39473008,94364596,Hayleigh,Martin,Wilson,1985-1-28,-12.07/-77.54,Ventas,Lima
46641392,21145533,Sanaa,Miller,Martin,1972-1-21,-12.02/-77.41,Limpieza,Chiclayo
82235139,94364596,Shavonne,Wilson,Jones,1973-10-9,-12.29/-77.85,Conductores,Los Organos
69949340,86064896,Steward,Thomas,Smith,1995-6-7,-12.40/-77.38,Limpieza,Paita Terminal
61955972,30406888,Osvaldo,Williams,Jackson,1987-8-21,-12.32/-77.62,Asistentes,Talara
35752790,86064896,Jazmyne,Thompson,White,1999-6-24,-12.64/-77.37,Limpieza,Talara
80610864,21145533,Ulysses,Williams,White,1990-6-17,-12.15/-77.62,Conductores,Oficina Juan Pablo
48656235,94364596,Georgianna,Thomas,Brown,1984-4-21,-12.77/-77.47,Ventas,Paita
88673197,94364596,Jedediah,Taylor,Brown,1985-11-22,-12.82/-77.72,Conductores,Plaza Norte
27606376,94364596,Lauretta,Johnson,Wilson,1997-8-2,-12.65/-77.69,Conductores,Tumbes
09438612,30406888,Denise,Miller,Martin,1998-1-16,-12.48/-77.86,Conductores,Chiclayo
12358019,86064896,Baker,Thomas,Jackson,1978-7-6,-12.73/-77.72,Ventas,Tumbes
46726764,30406888,Windell,Lee,Smith,1999-8-27,-12.24/-77.77,Limpieza,Oficina Juan Pablo
51515180,94364596,Robb,Wilson,Jackson,1974-3-21,-12.46/-77.47,Limpieza,Sullana
51396913,94364596,Dewey,Martin,Wilson,1974-5-9,-12.35/-77.68,Limpieza,Los Organos
66223082,30406888,Acey,Martinez,Miller,1982-11-1,-12.83/-77.44,Limpieza,Chimbote
13793441,86064896,Mya,Wilson,Williams,1976-7-26,-12.30/-77.17,Ventas,Chimbote
03817291,94364596,Tyra,Brown,Garcia,1979-7-26,-12.10/-77.58,Ventas,Chiclayo
77553780,30406888,Zaniyah,White,Martin,1979-8-10,-12.90/-77.17,Limpieza,Talara
47730768,94364596,Mossie,Moore,Thompson,1991-9-9,-12.28/-77.91,Conductores,Máncora
51176363,30406888,Lora,Davis,Smith,1991-12-10,-12.66/-77.25,Ventas,Sullana
43347189,30406888,Jacques,Brown,Johnson,1988-9-5,-12.27/-77.57,Asistentes,Lima
37495070,94364596,Calhoun,Brown,Johnson,1979-2-15,-12.65/-77.46,Asistentes,Talara
98852799,30406888,Lilburn,White,Brown,1986-8-11,-12.87/-77.60,Limpieza,Chiclayo
92668156,30406888,Allena,Smith,Miller,1988-10-21,-12.55/-77.43,Conductores,Los Organos
00367267,30406888,Libbie,Thompson,Martin,1998-4-18,-12.16/-77.12,Ventas,Plaza Norte
45072525,30406888,Edith,Martinez,Thomas,1984-8-18,-12.90/-77.93,Conductores,Piura Terminal
83113025,94364596,Shantel,Smith,Lee,1987-2-21,-12.86/-77.96,Ventas,Talara
00501794,86064896,Curtiss,Thompson,Jones,1984-11-24,-12.47/-77.09,Limpieza,Chimbote
00261860,21145533,Dalvin,Johnson,Smith,1990-7-9,-12.52/-77.35,Ventas,Máncora
06835596,30406888,Janae,Williams,Martinez,1998-8-8,-12.66/-77.41,Ventas,Oficina Bolivar
59316761,94364596,Warner,Miller,Thomas,1970-9-15,-12.15/-77.62,Ventas,Plaza Norte
99042823,94364596,Diann,Anderson,Rodriguez,1999-3-26,-12.01/-77.98,Conductores,Terrapuerto Trujillo
79134846,86064896,Towanda,Garcia,Jackson,1974-8-8,-12.50/-77.46,Ventas,Máncora
77011129,86064896,Maybell,Rodriguez,Wilson,1999-12-1,-12.12/-77.91,Asistentes,Terrapuerto Trujillo
38278225,21145533,Prentice,Brown,Thomas,1986-10-20,-12.40/-77.28,Asistentes,Chiclayo
07050562,94364596,Sanjuanita,Jones,Wilson,1987-6-24,-12.24/-77.95,Conductores,Sullana
46574534,30406888,Rylee,Martinez,Thompson,1979-9-20,-12.94/-77.25,Ventas,Paita Terminal
71836554,30406888,Brylee,White,Wilson,1980-3-25,-12.88/-77.10,Ventas,Chiclayo
22814401,94364596,Kolton,Brown,Taylor,1976-7-2,-12.39/-77.68,Asistentes,Terrapuerto Trujillo
27465475,86064896,Lee,Garcia,Thompson,1980-1-22,-12.33/-77.34,Conductores,Tumbes
87650508,30406888,Averie,Thompson,Garcia,1985-5-18,-12.14/-77.17,Asistentes,Máncora
58737181,30406888,Adelina,Anderson,Taylor,1995-7-10,-12.22/-77.28,Asistentes,Paita
98978315,21145533,Joanie,Wilson,Williams,1991-1-20,-12.76/-77.53,Ventas,Máncora
03425863,21145533,Mara,Smith,Miller,1981-9-10,-12.69/-77.01,Limpieza,Máncora
26028891,86064896,Ryder,Wilson,Moore,1975-10-27,-12.99/-77.76,Limpieza,Tumbes
71059142,21145533,Orland,Smith,Martinez,1997-7-15,-12.71/-77.00,Ventas,Oficina Bolivar
11361257,30406888,Staci,Smith,Miller,1999-10-0,-12.55/-77.12,Asistentes,Lima
17490560,30406888,Mariyah,Thompson,Davis,1971-1-24,-12.97/-77.55,Limpieza,Piura Terminal
56707450,30406888,Melody,Brown,Thomas,1976-5-28,-12.27/-77.47,Limpieza,Oficina Bolivar
13614611,21145533,Yulisa,Lee,Martinez,1978-8-20,-12.58/-77.62,Ventas,Terrapuerto Trujillo
92516234,30406888,Nannette,Davis,Moore,1991-10-7,-12.73/-77.46,Asistentes,Máncora
58556528,21145533,Ayla,Lee,Miller,1980-10-6,-12.03/-77.96,Ventas,Sullana
95615181,94364596,Carri,Martinez,Smith,1993-4-26,-12.78/-77.03,Conductores,Los Organos
94728225,30406888,Lennon,Davis,Taylor,1981-9-1,-12.14/-77.42,Conductores,Los Organos
65253036,21145533,Amado,Smith,Taylor,1973-8-6,-12.38/-77.04,Ventas,Los Organos
12075607,94364596,Arlena,Miller,Rodriguez,1989-4-16,-12.84/-77.93,Ventas,Sullana
08170906,21145533,Khalilah,Anderson,Jones,1983-10-28,-12.22/-77.46,Limpieza,Chimbote
20851534,30406888,Angelica,Lee,Williams,1996-12-3,-12.13/-77.63,Conductores,Sullana
95085411,21145533,Ashlea,Garcia,Anderson,1971-9-10,-12.78/-77.38,Ventas,Sullana
28134550,30406888,Allene,Garcia,Miller,1982-2-11,-12.60/-77.12,Conductores,Chiclayo
83446227,21145533,River,Davis,Taylor,1979-7-25,-12.13/-77.08,Limpieza,Chimbote
48368443,21145533,Scott,Martin,Rodriguez,1975-10-27,-12.80/-77.47,Limpieza,Los Organos
49602133,30406888,Madelene,Garcia,White,1986-6-0,-12.54/-77.84,Limpieza,Piura Terminal
57962149,94364596,Lilie,Moore,White,1991-5-26,-12.53/-77.74,Conductores,Talara
16686042,21145533,Bryce,Martin,White,1975-2-6,-12.54/-77.88,Ventas,Terrapuerto Trujillo
23828195,21145533,Yuridia,Johnson,Anderson,1984-7-5,-12.62/-77.81,Asistentes,Tumbes
57984362,30406888,Jammie,Jones,Johnson,1995-1-18,-12.90/-77.14,Conductores,Tumbes
39910193,94364596,Derrell,Davis,White,1977-12-0,-12.97/-77.50,Conductores,Oficina Bolivar
06317322,30406888,Salena,Davis,Thompson,1978-2-15,-12.91/-77.09,Limpieza,Terrapuerto Trujillo
18088080,94364596,Jorge,Brown,Rodriguez,1978-5-26,-12.91/-77.55,Ventas,Paita Terminal
38226316,30406888,Agustus,Thomas,Lee,1989-8-21,-12.37/-77.52,Limpieza,Tumbes
12932220,94364596,Issac,Martin,Williams,1980-5-19,-12.14/-77.50,Ventas,Máncora
28780534,30406888,Winston,Miller,Garcia,1995-5-20,-12.48/-77.36,Asistentes,Chimbote
71838268,94364596,Christiana,Thomas,Martinez,1992-11-24,-12.60/-77.43,Limpieza,Oficina Juan Pablo
37352420,94364596,Jeramie,Jackson,White,1986-8-21,-12.79/-77.86,Asistentes,Plaza Norte
39997183,21145533,Carmine,Johnson,Brown,1973-5-11,-12.28/-77.22,Ventas,Piura Terminal
39743941,86064896,Kenley,Taylor,Smith,1992-2-5,-12.24/-77.22,Asistentes,Talara
58557591,86064896,Debbra,Williams,Brown,1971-6-3,-12.65/-77.13,Limpieza,Talara
50581913,94364596,Atlas,Davis,Thomas,1978-8-16,-12.65/-77.48,Asistentes,Lima
72905698,94364596,Kameron,Johnson,Moore,1993-8-11,-12.42/-77.55,Conductores,Sullana
35807385,30406888,Gael,Davis,Anderson,1998-11-26,-12.71/-77.09,Asistentes,Oficina Bolivar
39247402,86064896,Louisa,Martinez,Williams,1995-5-28,-12.47/-77.65,Conductores,Oficina Juan Pablo
45569648,86064896,Felicitas,Williams,Miller,1971-8-8,-12.07/-77.78,Limpieza,Tumbes
66538295,86064896,Katharyn,Wilson,Johnson,1976-10-28,-12.73/-77.94,Conductores,Paita
37569487,21145533,Claudia,Taylor,Lee,1970-1-7,-12.83/-77.29,Asistentes,Chiclayo
46825391,21145533,Jule,White,Davis,1977-10-4,-12.25/-77.30,Conductores,Lima
71378859,30406888,Wells,Smith,Wilson,1997-11-19,-12.51/-77.05,Conductores,Sullana
67824364,94364596,Rochelle,Wilson,Wilson,1977-3-24,-12.24/-77.14,Limpieza,Chimbote
33744899,21145533,Oral,Smith,Moore,1997-8-16,-12.41/-77.75,Asistentes,Oficina Bolivar
08344760,30406888,Wardell,Martinez,Smith,1994-9-12,-12.88/-77.08,Limpieza,Talara
01802947,94364596,Cailyn,Martin,Thomas,1990-12-2,-12.14/-77.07,Ventas,Piura Terminal
93543524,94364596,Hedy,Taylor,Anderson,1998-10-7,-12.80/-77.64,Asistentes,Lima
02372980,86064896,Chaim,Moore,Wilson,1981-4-16,-12.25/-77.03,Asistentes,Chimbote
41004208,30406888,Hunter,Thompson,Anderson,1991-1-25,-12.48/-77.97,Ventas,Oficina Juan Pablo
27196629,21145533,Vic,Wilson,Williams,1973-7-24,-12.63/-77.37,Conductores,Los Organos
28848995,30406888,Nicola,Jones,Brown,1982-7-21,-12.14/-77.82,Limpieza,Talara
84409798,30406888,Jesus,White,Jones,1994-9-28,-12.49/-77.87,Conductores,Sullana
54900513,21145533,Suzanna,Brown,Rodriguez,1974-9-11,-12.96/-77.59,Conductores,Sullana
14792639,30406888,Jordy,Anderson,Jackson,1992-12-8,-12.02/-77.55,Limpieza,Plaza Norte
89381170,30406888,Derrek,Rodriguez,Anderson,1980-4-9,-12.70/-77.59,Ventas,Lima
85185581,30406888,Jules,Brown,Taylor,1979-1-15,-12.57/-77.78,Asistentes,Chiclayo
50802081,94364596,Ciara,Miller,Johnson,1996-3-26,-12.06/-77.68,Conductores,Oficina Bolivar
95934982,21145533,Jamila,Thomas,Smith,1975-10-5,-12.96/-77.60,Conductores,Oficina Bolivar
34378198,30406888,Anjali,Taylor,Martinez,1978-12-23,-12.31/-77.11,Limpieza,Piura Terminal
88750552,94364596,Caden,Smith,Martinez,1976-5-9,-12.45/-77.56,Limpieza,Plaza Norte
92494846,86064896,Kristoffer,Martin,Thompson,1980-3-17,-12.45/-77.29,Ventas,Oficina Juan Pablo
26883639,30406888,Kya,Jackson,Thompson,1982-11-3,-12.63/-77.80,Limpieza,Terrapuerto Trujillo
20174736,94364596,Lorelei,Smith,Jackson,1996-5-25,-12.14/-77.95,Conductores,Terrapuerto Trujillo
70892464,30406888,Liana,Wilson,Thomas,1986-5-27,-12.75/-77.16,Conductores,Oficina Bolivar
13592007,94364596,Elia,Martin,Thomas,1989-7-15,-12.60/-77.80,Ventas,Los Organos
98215003,30406888,Rhett,Brown,Wilson,1992-2-4,-12.13/-77.58,Ventas,Tumbes
94060120,86064896,Josie,Thomas,Martin,1972-12-27,-12.04/-77.49,Asistentes,Piura Terminal
05493921,94364596,Calla,Johnson,Anderson,1975-3-12,-12.81/-77.66,Limpieza,Chimbote
37286685,86064896,Lynnette,Moore,Thompson,1985-7-1,-12.06/-77.82,Asistentes,Piura Terminal
26602980,86064896,Tristin,Johnson,Smith,1970-6-23,-12.78/-77.61,Limpieza,Los Organos
72166788,86064896,Margarette,Moore,Miller,1988-11-12,-12.20/-77.02,Limpieza,Tumbes
25030921,21145533,Makena,Thompson,Davis,1995-9-26,-12.63/-77.19,Asistentes,Oficina Juan Pablo
23746781,86064896,Rosalee,Anderson,Johnson,1989-9-14,-12.04/-77.72,Limpieza,Oficina Bolivar
41763242,86064896,Ford,Moore,Lee,1987-11-11,-12.32/-77.05,Asistentes,Oficina Juan Pablo
59452877,21145533,Marylee,Johnson,Lee,1992-11-6,-12.70/-77.50,Limpieza,Oficina Juan Pablo
82040495,86064896,Dayna,Thomas,Wilson,1982-1-10,-12.70/-77.72,Conductores,Paita Terminal
